Abfahrt ▼,Ist ▼,Zugnr. ▼,nach (Ankunft) ▼,Gleis ▼
00:02,00:02,RE 73794,Brandenburg Hbf (an 00:55),4
00:09 (+13),00:22,ICE 901,Berlin Ostbahnhof (an 00:23),2
00:22 (+91),01:53,ICE 947,Berlin Ostbahnhof (an 00:36),1
00:23,00:23,RB 21962,Berlin-Charlottenburg (an 00:26),4
00:35,00:35,RE 3745,Berlin-Charlottenburg (an 00:37),3
00:46,00:46,RE 3140,Cottbus Hbf (an 02:40),1
00:46,00:46,RE 93240,Lübbenau(Spreewald) (an 02:15),
00:57,00:57,RE 3141,Berlin-Charlottenburg (an 01:00),4
00:57,00:57,RE 7,Baden-Baden (an 14:02),
01:17,01:17,RE 73791,Frankfurt(Oder) (an 02:38),2
01:25 (+3),01:28,ICE 1707,Berlin Ostbahnhof (an 01:40),2
01:57,01:57,RE 73752,Brandenburg Hbf (an 02:51),3
01:57,01:57,RE 93453,Brandenburg Hbf (an 02:51),
02:13 (+7),02:20,ICE 647,Berlin Ostbahnhof (an 02:30),
02:36,02:36,RE 3143,Frankfurt(Oder) (an 03:56),
02:36,02:36,RE 73793,Frankfurt(Oder) (an 03:56),2
03:07,03:07,RE 3701,Berlin-Wannsee (an 03:19),
03:13,03:13,RE 1,Gotha (an 21:29),
03:13,03:13,RE 73754,Magdeburg Hbf (an 05:08),3
04:04,04:04,RE 73751,Frankfurt(Oder) (an 05:29),
04:24,04:24,RE 73801,Frankfurt(Oder) (an 05:36),
04:29 (+2),04:31,ICE 646,Köln Hbf (an 09:33),4
04:45,04:45,RE 73756,Brandenburg Hbf (an 05:33),3
05:09,05:09,RE 73716,Magdeburg Hbf (an 06:50),3
05:09,05:09,RE 73753,Frankfurt(Oder) (an 06:35),2
05:09,05:09,RE 94716,Brandenburg Hbf (an 05:57),
05:19,05:19,RE 2,München Hbf (an 22:19),
05:19,05:19,RE 3102,Cottbus Hbf (an 06:56),1
05:21,05:21,RE 3707,Dessau Hbf (an 06:53),3
05:30 (+13),05:43,ICE 1541,Berlin Ostbahnhof (an 05:46),1
05:30,05:30,RE 73758,Berlin-Wannsee (an 05:41),
05:30,05:30,RE 93759,Brandenburg Hbf (an 06:19),
