Abfahrt ▼,Ist ▼,Zugnr. ▼,nach (Ankunft) ▼,Gleis ▼
00:04,00:04,RE 3138,Cottbus Hbf (an 01:40),1
00:05,00:05,FEX,Bruchsal (an 08:46),
00:05,00:05,RB 21962,Berlin Hbf (an 00:16),
00:11,00:11,RE 73749,Eisenhüttenstadt (an 01:41),1
00:11,00:11,RE 73826,Berlin Hbf (an 00:21),6
00:17,00:17,RE 3745,Bad Belzig (an 01:31),7
00:17,00:17,RE 7,Freiburg(Breisgau) Hbf (an 23:56),
00:39,00:39,RE 3141,Berlin-Charlottenburg (an 01:00),6
01:04,01:04,RE 3140,Cottbus Hbf (an 02:40),1
01:34,01:34,RE 94791,Frankfurt(Oder) (an 02:38),
01:55,01:55,RB 21969,Flughafen BER (an 02:15),3
02:18,02:18,RE 3703,Berlin Hbf (an 02:29),
03:10,03:10,RB 21803,Flughafen BER (an 03:33),6
04:04,04:04,RE 3705,Lübbenau(Spreewald) (an 04:57),
04:09,04:09,ICE 646,Wolfsburg Hbf (an 05:46),
04:15,04:15,ICE 277,Chur (an 14:22),
04:23,04:23,RE 73751,Frankfurt(Oder) (an 05:29),1
04:28,04:28,RE 1,Bremen Hbf (an 23:05),
04:28,04:28,RE 73756,Potsdam Hbf (an 05:05),
04:41,04:41,RE 73801,Frankfurt(Oder) (an 05:36),2
04:51,04:51,RE 73716,Magdeburg Hbf (an 06:50),7
04:51,04:51,RE 94716,Magdeburg Hbf (an 06:50),
04:58,04:58,RE 3702,Oderin (an 05:42),
04:58,04:58,RE 81702,Lübbenau(Spreewald) (an 06:03),
05:04,05:04,RE 3707,Dessau Hbf (an 06:53),7
05:12,05:12,RE 73758,Brandenburg Hbf (an 06:19),7
05:15 (+1),05:16,ICE 946,Köln Hbf (an 10:35),6
05:25,05:25,RE 3103,Hennigsdorf(b Berlin) (an 06:23),7
05:28,05:28,RE 73753,Frankfurt(Oder) (an 06:35),1
05:38,05:38,RE 2,Singen(Hohentwiel) (an 23:17),
05:38,05:38,RE 3102,Cottbus Hbf (an 06:56),1
05:49,05:49,RE 73718,Magdeburg Hbf (an 07:50),7
05:57,05:57,RE 3704,Lübbenau(Spreewald) (an 07:03),
05:59,05:59,EC 41,Konin (an 09:21),
06:00,06:00,ICE 240,Amsterdam Centraal (an 11:59),6
06:11,06:11,RE 73713,Frankfurt(Oder) (an 07:18),
06:12,06:12,RE 73760,Brandenburg Hbf (an 07:19),7
06:15,06:15,ICE 279,Interlaken Ost (an 15:59),6
06:23,06:23,ES 453,Bad Schandau (an 08:58),
06:25,06:25,RE 3105,Berlin-Spandau (an 06:54),
06:30,06:30,RE 73804,Brandenburg Hbf (an 07:33),
06:32 (+4),06:36,ICE 644,Köln Hbf (an 11:33),6
06:38,06:38,RE 3104,Cottbus Hbf (an 07:57),1
06:48,06:48,RE 73755,Frankfurt(Oder) (an 07:47),1
06:49,06:49,RE 73720,Magdeburg Hbf (an 08:50),6
06:55 (+3),06:58,ICE 1548,Köln Hbf (an 12:16),3
06:58,06:58,RE 3706,Oderin (an 07:42),
07:04,07:04,RE 3711,Dessau Hbf (an 08:53),7
07:06,07:06,ICE 795,Karlsruhe Hbf (an 13:17),6
07:11,07:11,RE 73715,Frankfurt(Oder) (an 08:18),1
07:18 (+1),07:19,IC 2432,Hannover Hbf (an 10:25),6
07:25,07:25,RE 3107,Berlin-Spandau (an 07:54),
07:32 (+1),07:33,ICE 944,Köln Hbf (an 12:33),6
07:38,07:38,RE 3106,Cottbus Hbf (an 08:56),1
07:46 (+9),07:55,FLX 1332,Hamburg Hbf (an 10:34),7
07:48,07:48,RE 73757,Frankfurt(Oder) (an 08:43),1
07:49,07:49,RE 73722,Magdeburg Hbf (an 09:50),7
07:56,07:56,ICE 148,Amsterdam Centraal (an 14:01),6
07:58,07:58,RE 3708,Senftenberg (an 09:41),2
08:00,08:00,EC 43,Warszawa Wschodnia (an 13:15),1
08:04,08:04,RE 3713,Berlin Hbf (an 08:13),
08:11,08:11,RE 73717,Frankfurt(Oder) (an 09:18),1
08:12,08:12,RE 73764,Berlin Hbf (an 08:22),
08:17,08:17,ICE 371,Basel SBB (an 15:54),6
08:25,08:25,RE 3109,Berlin-Spandau (an 08:54),
08:32 (+17),08:49,ICE 642,Köln Hbf (an 13:34),6
08:38,08:38,RE 3108,Cottbus Hbf (an 09:55),1
08:48,08:48,RE 73759,Frankfurt(Oder) (an 09:43),1
08:49,08:49,RE 73724,Magdeburg Hbf (an 10:50),7
08:55 (+1),08:56,ICE 1052,Köln Hbf (an 14:19),6
08:58,08:58,RE 3710,Oderin (an 09:42),
09:01,09:01,EC 59,Przemyśl Główny (an 18:43),1
09:04,09:04,RE 3715,Berlin Hbf (an 09:13),
09:08,09:08,ICE 797,Frankfurt(M) Flughafen Fernbf (an 13:52),3
09:11,09:11,RE 73719,Frankfurt(Oder) (an 10:18),1
09:12,09:12,RE 73766,Brandenburg Hbf (an 10:19),7
09:25,09:25,RE 3111,Hennigsdorf(b Berlin) (an 10:23),7
09:32,09:32,ICE 942,Köln Hbf (an 14:32),6
09:38,09:38,RE 3110,Cottbus Hbf (an 10:55),1
09:48,09:48,RE 73761,Frankfurt(Oder) (an 10:43),1
09:49,09:49,RE 73726,Magdeburg Hbf (an 11:50),7
09:56,09:56,ICE 146,Amsterdam Centraal (an 16:01),6
09:58,09:58,RE 3712,Senftenberg (an 11:41),2
10:00,10:00,EC 45,Warszawa Wschodnia (an 15:15),1
10:04,10:04,RE 3717,Dessau Hbf (an 11:53),7
10:11,10:11,RE 73721,Frankfurt(Oder) (an 11:18),1
10:12,10:12,RE 73768,Brandenburg Hbf (an 11:19),7
10:17,10:17,ICE 373,Chur (an 20:22),6
10:25,10:25,RE 3113,Hennigsdorf(b Berlin) (an 11:23),7
10:32 (+1),10:33,ICE 640,Köln Hbf (an 15:34),6
10:38,10:38,RE 3112,Cottbus Hbf (an 11:55),1
10:48,10:48,RE 73763,Frankfurt(Oder) (an 11:43),1
10:49,10:49,RE 73728,Magdeburg Hbf (an 12:50),7
10:58,10:58,RE 3714,Oderin (an 11:42),2
11:04,11:04,RE 3719,Berlin-Wannsee (an 11:34),
11:06,11:06,ICE 799,Karlsruhe Hbf (an 17:19),3
11:11,11:11,RE 73723,Frankfurt(Oder) (an 12:18),1
11:12,11:12,RE 73770,Brandenburg Hbf (an 12:19),7
11:25,11:25,RE 3115,Hennigsdorf(b Berlin) (an 12:23),7
11:32 (+4),11:36,ICE 940,Köln Hbf (an 16:33),6
11:38,11:38,RE 3114,Cottbus Hbf (an 12:55),1
11:48,11:48,RE 73765,Frankfurt(Oder) (an 12:43),1
11:49,11:49,RE 73730,Magdeburg Hbf (an 13:50),7
11:56 (+15),12:11,ICE 144,Amsterdam Centraal (an 18:00),6
11:58,11:58,RE 3716,Senftenberg (an 13:41),2
12:00,12:00,EC 47,Warszawa Wschodnia (an 17:15),1
12:04,12:04,RE 3721,Dessau Hbf (an 13:53),6
12:11,12:11,RE 73725,Frankfurt(Oder) (an 13:18),1
12:12,12:12,RE 73772,Brandenburg Hbf (an 13:19),7
12:17,12:17,ICE 375,Interlaken Ost (an 22:00),6
12:25,12:25,RE 3117,Hennigsdorf(b Berlin) (an 13:23),7
12:32 (+1),12:33,ICE 548,Köln Hbf (an 17:35),6
12:38,12:38,RE 3116,Cottbus Hbf (an 13:55),1
12:48,12:48,RE 73767,Frankfurt(Oder) (an 13:43),1
12:49,12:49,RE 73732,Magdeburg Hbf (an 14:50),7
12:58,12:58,RE 3718,Oderin (an 13:42),3
13:00,13:00,EC 57,Przemyśl Główny (an 22:43),1
13:04,13:04,RE 3723,Berlin-Wannsee (an 13:34),
13:06,13:06,ICE 993,Frankfurt(M) Flughafen Fernbf (an 17:52),3
13:11,13:11,RE 73727,Frankfurt(Oder) (an 14:18),1
13:12,13:12,RE 73774,Brandenburg Hbf (an 14:19),7
13:25,13:25,RE 3119,Hennigsdorf(b Berlin) (an 14:23),7
13:32,13:32,ICE 848,Köln Hbf (an 18:33),6
13:38,13:38,RE 3118,Cottbus Hbf (an 14:55),1
13:48,13:48,RE 73769,Frankfurt(Oder) (an 14:43),1
13:49,13:49,RE 73734,Magdeburg Hbf (an 15:50),7
13:56 (+20),14:16,ICE 142,Amsterdam Centraal (an 20:01),6
13:58,13:58,RE 3720,Senftenberg (an 15:41),2
14:00,14:00,EC 49,Warszawa Wschodnia (an 19:15),1
14:04,14:04,RE 3725,Dessau Hbf (an 15:53),7
14:11,14:11,RE 73729,Frankfurt(Oder) (an 15:18),1
14:12,14:12,RE 73776,Brandenburg Hbf (an 15:19),7
14:16 (+1),14:17,ICE 377,Basel SBB (an 21:48),6
14:25,14:25,RE 3121,Hennigsdorf(b Berlin) (an 15:23),7
14:32,14:32,ICE 2844,Köln Hbf (an 19:35),
14:32 (+2),14:34,ICE 546,Köln Hbf (an 19:35),6
14:38,14:38,RE 3120,Cottbus Hbf (an 15:55),1
14:48,14:48,RE 28086,Frankfurt(Oder) (an 15:43),
14:48,14:48,RE 73771,Frankfurt(Oder) (an 15:43),1
14:49,14:49,RE 73736,Magdeburg Hbf (an 16:50),7
14:58,14:58,RE 3722,Oderin (an 15:42),2
15:00,15:00,EC 231,Gdynia Glowna (an 20:43),1
15:04,15:04,RE 3727,Berlin-Wannsee (an 15:34),
15:06,15:06,ICE 995,Stuttgart Hbf (an 21:29),6
15:11,15:11,RE 73731,Frankfurt(Oder) (an 16:18),1
15:12,15:12,RE 73778,Brandenburg Hbf (an 16:23),7
15:19,15:19,IC 2034,Hannover Hbf (an 18:23),6
15:25,15:25,RE 3123,Hennigsdorf(b Berlin) (an 16:25),7
15:32 (+45),16:17,ICE 2840,Köln Hbf (an 20:32),
15:32 (+47),16:19,ICE 846,Köln Hbf (an 20:32),6
15:38,15:38,RE 3122,Cottbus Hbf (an 16:55),1
15:48,15:48,RE 28967,Frankfurt(Oder) (an 16:43),
15:48,15:48,RE 73773,Frankfurt(Oder) (an 16:43),1
15:49,15:49,RE 73738,Magdeburg Hbf (an 17:50),7
15:56 (+15),16:11,ICE 140,Amsterdam Centraal (an 22:01),6
15:58 (+5),16:03,RE 3724,Senftenberg (an 17:41),2
16:01,16:01,EC 247,Warszawa Wschodnia (an 21:19),1
16:04 (+2),16:06,RE 3729,Dessau Hbf (an 17:53),7
16:11 (+6),16:17,RE 73733,Frankfurt(Oder) (an 17:18),1
16:12,16:12,RE 73780,Brandenburg Hbf (an 17:19),
16:15,16:15,ICE 379,Freiburg(Breisgau) Hbf (an 23:01),6
16:22,16:22,ICE 1904,Hamburg-Altona (an 19:24),
16:25,16:25,RE 3125,Hennigsdorf(b Berlin) (an 17:24),7
16:32 (+3),16:35,ICE 544,Köln Hbf (an 21:35),6
16:38,16:38,RE 3124,Cottbus Hbf (an 17:55),1
16:48,16:48,RE 17454,Frankfurt(Oder) (an 17:43),
16:48,16:48,RE 73775,Frankfurt(Oder) (an 17:43),1
16:49,16:49,RE 73740,Magdeburg Hbf (an 18:50),7
17:00,17:00,EC 55,Krakow Glowny (an 23:44),1
17:04,17:04,RE 3731,Dessau Hbf (an 18:53),7
17:06,17:06,ICE 997,Frankfurt(Main)Hbf (an 21:40),6
17:11 (+3),17:14,RE 73735,Frankfurt(Oder) (an 18:18),1
17:12,17:12,RE 73782,Brandenburg Hbf (an 18:24),7
17:25,17:25,RE 3127,Hennigsdorf(b Berlin) (an 18:25),7
17:32 (+1),17:33,ICE 844,Köln Hbf (an 22:33),6
