Ankunft ▼,Ist ▼,Zugnr. ▼,von (Abfahrt) ▼,Gleis ▼
00:22,00:22,RE 3319,Stralsund Hbf (ab 21:10),
00:26,00:26,RE 3360,Teltow (ab 00:00),
00:26,00:26,RE 3366,Lutherstadt Wittenberg Hbf (ab 22:52),
00:33,00:33,ICE 1500,Nürnberg Hbf (ab 21:36),
00:44,00:44,RE 3141,Cottbus Hbf (ab 23:03),7
01:03,01:03,RE 3742,Dessau Hbf (ab 23:23),
04:22,04:22,RE 3340,Berlin Hbf (ab 04:18),9
04:37,04:37,RE 3369,Eberswalde Hbf (ab 04:03),
04:51,04:51,RE 4350,Berlin Hbf (ab 04:46),9
05:03,05:03,RE 4351,Neustrelitz Hbf (ab 03:49),
05:19,05:19,RE 3102,Nauen (ab 04:39),10
05:22,05:22,RE 3341,Schwedt(Oder) (ab 04:04),6
05:27,05:27,RE 3302,Jüterbog (ab 04:22),9
05:33,05:33,RE 3103,Cottbus Hbf (ab 04:00),7
05:33,05:33,RE 92303,Cottbus Hbf (ab 04:00),
05:46,05:46,RE 3377,Angermünde (ab 04:55),
05:51,05:51,RE 3504,Berlin Südkreuz (ab 05:34),10
05:51,05:51,RE 5,Bad Hersfeld (ab 19:24),
06:03,06:03,RE 3503,Neubrandenburg (ab 04:27),
06:18,06:18,RE 3104,Nauen (ab 05:39),10
06:22 (+1),06:23,RE 3301,Pasewalk (ab 04:44),6
06:28,06:28,RE 3342,Lutherstadt Wittenberg Hbf (ab 04:52),10
06:35,06:35,NEB 61080,Klosterfelde (ab 06:02),
06:36,06:36,RE 3105,Cottbus Hbf (ab 04:57),7
06:37 (+3),06:40,ICE 904,München Hbf (ab 23:12),10
06:51,06:51,RE 4352,Berlin Südkreuz (ab 06:34),10
06:57,06:57,RE 3331,Angermünde (ab 06:01),
06:58,06:58,ICE 1272,Frankfurt(M) Flughafen Fernbf (ab 00:04),
06:58,06:58,ICE 2898,Frankfurt(M) Flughafen Fernbf (ab 00:04),
07:03 (+6),07:09,RE 4353,Rostock Hbf (ab 04:34),6
07:13,07:13,ICE 1272,Frankfurt(Main)Hbf (ab 23:35),10
07:13,07:13,ICE 2846,Frankfurt(Main)Hbf (ab 23:35),
07:18 (+3),07:21,RE 3106,Nauen (ab 06:39),10
07:21 (+1),07:22,RE 3343,Schwedt(Oder) (ab 06:04),6
07:28 (+1),07:29,RE 3304,Lutherstadt Wittenberg Hbf (ab 05:51),9
07:38 (+1),07:39,RE 3107,Cottbus Hbf (ab 06:03),7
07:44,07:44,NEB 61082,Wandlitzsee (ab 07:18),
07:44,07:44,RB 61082,Wandlitzsee (ab 07:18),
07:51 (+1),07:52,RE 3506,Berlin Südkreuz (ab 07:34),10
07:58,07:58,D 301,Malmö Central (ab 22:30),
07:58,07:58,RE 3335,Angermünde (ab 07:10),
08:03 Ausfall,--:--,RE 3505,Grimmen (ab 05:24),6
08:14,08:14,ICE 698,München Hbf (ab 22:46),
08:22,08:22,RE 3303,Stralsund Hbf (ab 05:10),6
08:23,08:23,RE 3108,Nauen (ab 07:39),10
08:27,08:27,RE 3344,Lutherstadt Wittenberg Hbf (ab 06:53),8
08:30,08:30,D 10301,Stockholm Central (ab 16:25),
08:36,08:36,RE 3109,Cottbus Hbf (ab 07:04),7
08:51 Ausfall,--:--,RE 4354,Berlin Südkreuz (ab 08:34),10
09:02,09:02,ICE 936,Eisenach Hbf (ab 06:37),7
09:03 (+8),09:11,RE 4355,Rostock Hbf (ab 06:34),6
09:19,09:19,RE 3110,Nauen (ab 08:39),8
09:21,09:21,RE 3345,Schwedt(Oder) (ab 08:04),6
09:28 Ausfall,--:--,RE 3306,Luckenwalde (ab 08:35),9
09:31 (+11),09:42,ICE 1104,München Hbf (ab 05:17),8
09:36,09:36,RE 3111,Cottbus Hbf (ab 08:04),7
09:51 (+5),09:56,RE 3508,Sargans (ab 23:38),9
10:02 (+11),10:13,RE 3507,Grimmen (ab 07:24),6
10:10 (+8),10:18,ES 475,Paris Est (ab 16:33),8
10:19 (+1),10:20,RE 3112,Nauen (ab 09:39),10
10:22 (+12),10:34,RE 3305,Stralsund Hbf (ab 07:10),6
10:28,10:28,RE 3346,Lutherstadt Wittenberg Hbf (ab 08:52),9
10:31 (+5),10:36,ICE 1604,München Hbf (ab 06:19),8
10:36 (+2),10:38,RE 3113,Cottbus Hbf (ab 09:03),7
10:51 (+1),10:52,RE 4356,Berlin Südkreuz (ab 10:34),10
10:54 (+2),10:56,ICE 839,Stralsund Hbf (ab 08:07),6
11:02 (+31),11:33,ICE 934,Darmstadt Hbf (ab 06:37),9
11:03 (+15),11:18,RE 4357,Rostock Hbf (ab 08:34),6
11:19,11:19,RE 3114,Nauen (ab 10:39),8
11:21 (+25),11:46,RE 3347,Schwedt(Oder) (ab 10:04),6
11:23,11:23,EN 13471,Stockholm Central (ab 17:28),
11:23 (+21),11:44,EN 20703,Padborg st (ab 05:33),
11:28,11:28,RE 3308,Luckenwalde (ab 10:35),9
11:31 (+5),11:36,ICE 1102,München Hbf (ab 07:17),8
11:38,11:38,RE 3115,Cottbus Hbf (ab 10:03),7
11:51 (+8),11:59,RE 3510,Berlin Südkreuz (ab 11:34),9
11:56 (+1),11:57,ICE 1162,Stuttgart Hbf (ab 07:03),10
12:03 (+9),12:12,RE 3509,Grimmen (ab 09:24),6
12:19,12:19,RE 3116,Nauen (ab 11:39),10
12:22 (+1),12:23,RE 3307,Stralsund Hbf (ab 09:10),6
12:28 (+2),12:30,RE 3348,Lutherstadt Wittenberg Hbf (ab 10:45),9
12:31 (+32),13:03,ICE 1602,München Hbf (ab 08:21),8
12:36,12:36,RE 3117,Cottbus Hbf (ab 11:03),7
12:51,12:51,RE 4358,Berlin Südkreuz (ab 12:34),10
12:54 (+1),12:55,ICE 931,Ostseebad Binz (ab 09:15),6
13:02 (+46),13:48,ICE 932,Saarbrücken Hbf (ab 06:28),8
13:03 (+8),13:11,RE 4359,Rostock Hbf (ab 10:34),6
13:19,13:19,RE 3118,Nauen (ab 12:39),8
13:21,13:21,RE 3349,Schwedt(Oder) (ab 12:04),6
13:28 (+10),13:38,RE 3310,Luckenwalde (ab 12:35),9
13:31 (+36),14:07,ICE 1100,München Hbf (ab 09:19),8
13:38,13:38,RE 3119,Cottbus Hbf (ab 12:03),7
