Abfahrt ▼,Ist ▼,Zugnr. ▼,nach (Ankunft) ▼,Gleis ▼
00:22,00:22,RE 3366,Eberswalde Hbf (an 01:04),
00:22,00:22,RE 93066,Bernau(b Berlin) (an 00:44),
00:29 (+14),00:43,RE 3745,Berlin-Wannsee (an 00:47),14
00:40,00:40,RE 3,Dresden-Neustadt (an 22:17),
00:47 (+20),01:07,ICE 947,Berlin Ostbahnhof (an 00:53),12
00:47 (+3),00:50,RB 56816,Berlin Südkreuz (an 00:53),
00:47,00:47,RE 56816,Berlin Südkreuz (an 00:53),1
00:52,00:52,RB 21967,Naumburg(Saale)Hbf (an 12:50),
00:52,00:52,RE 3140,Cottbus Hbf (an 02:40),11
00:53,00:53,RE 3165,Berlin-Spandau (an 01:03),
00:55,00:55,RB 94796,Berlin-Wannsee (an 01:14),
00:55,00:55,RE 91367,Potsdam Hbf (an 01:22),
01:11,01:11,ICE 901,Berlin Ostbahnhof (an 01:18),12
01:22,01:22,RE 93994,Frankfurt(Oder) (an 02:38),
01:22,01:22,RE 94791,Frankfurt(Oder) (an 02:38),12
01:50,01:50,RE 73752,Berlin Zoologischer Garten (an 01:56),14
01:59 (+1),02:00,ICE 274,Berlin Ostbahnhof (an 02:07),12
02:23 (+22),02:45,ICE 1707,Berlin Ostbahnhof (an 01:40),12
03:03,03:03,RE 62090,Berlin-Spandau (an 03:14),
03:59,03:59,ICE 646,Köln Hbf (an 09:33),14
04:11,04:11,RE 73751,Frankfurt(Oder) (an 05:29),11
04:15 (+1),04:16,RE 3705,Dessau Hbf (an 05:53),14
04:18,04:18,RE 3340,Angermünde (an 05:21),
04:23,04:23,RB 21811,Berlin Ostbahnhof (an 04:33),
04:25,04:25,RE 62001,Berlin-Spandau (an 04:35),
04:25,04:25,RE 8,Halle(Saale)Hbf (an 05:51),
04:28,04:28,ICE 277,Chur (an 14:22),13
04:30,04:30,RE 1,Oldenburg(Oldb)Hbf (an 23:23),
04:30 (+1),04:31,RE 73801,Frankfurt(Oder) (an 05:36),11
04:35,04:35,RE 2,Berlin-Spandau (an 04:53),
04:35,04:35,RE 3101,Hennigsdorf(b Berlin) (an 05:23),13
04:39,04:39,ICE 1706,Hamburg Hbf (an 07:11),8
04:39 (+1),04:40,RB 21813,Berlin Ostkreuz (an 04:54),
04:45,04:45,RB 21806,Berlin-Charlottenburg (an 04:53),
04:46 (+1),04:47,RE 3702,Senftenberg (an 06:41),11
04:46,04:46,RE 5,Biberach(Riß) (an 23:07),
04:47 (+1),04:48,RE 3369,Berlin Südkreuz (an 04:53),4
04:47 (+1),04:48,RE 62040,Elsterwerda (an 06:29),1
04:48,04:48,RB 62094,Berlin-Spandau (an 04:59),8
04:54,04:54,RE 3145,Stendal Hbf (an 06:13),2
05:03,05:03,RE 94716,Berlin-Wannsee (an 05:21),13
05:09,05:09,RE 3144,Herzberg(Elster) (an 06:31),2
05:10,05:10,RB 21817,Berlin Ostbahnhof (an 05:20),
05:10,05:10,RB 56801,Schwerin Hbf (an 07:48),6
05:10,05:10,RE 56801,Schwerin Hbf (an 07:48),6
05:14,05:14,RB 10,Berlin Südkreuz (an 05:21),
05:14,05:14,RE 4351,Berlin Südkreuz (an 05:23),4
