Abfahrt ▼,Ist ▼,Zugnr. ▼,nach (Ankunft) ▼,Gleis ▼
00:06,00:06,RE 73794,Brandenburg Hbf (an 00:54),4
00:34,00:34,RE 3745,Bad Belzig (an 01:32),1
02:02,02:02,RE 73752,Potsdam Hbf (an 02:18),
03:17,03:17,RE 73754,Magdeburg Hbf (an 05:08),
04:49,04:49,RE 73756,Brandenburg Hbf (an 05:33),4
05:06,05:06,RE 3604,Wittenberge (an 07:53),
05:10,05:10,RB 18600,Falkensee (an 05:32),3
05:13,05:13,RE 73716,Magdeburg Hbf (an 06:55),
05:33,05:33,RE 73758,Brandenburg Hbf (an 06:19),4
06:02,06:02,RE 3606,Wittenberge (an 08:54),
06:10,06:10,RB 18602,Falkensee (an 06:32),3
06:12,06:12,RE 73718,Magdeburg Hbf (an 07:55),
06:34,06:34,RE 73760,Brandenburg Hbf (an 07:19),
06:50,06:50,RE 73804,Brandenburg Hbf (an 07:33),
07:03,07:03,RE 3608,Wittenberge (an 09:54),
07:10,07:10,RB 18604,Falkensee (an 07:32),3
07:10,07:10,RE 73720,Magdeburg Hbf (an 08:55),4
07:20,07:20,RE 3711,Dessau Hbf (an 08:53),2
07:26,07:26,ICE 2841,Eisenach Hbf (an 19:54),
07:26,07:26,ICE 795,Karlsruhe Hbf (an 13:07),
07:34,07:34,RE 73762,Brandenburg Hbf (an 08:23),1
07:39 (+4),07:43,IC 2432,Norddeich Mole (an 14:20),4
07:50,07:50,RE 73806,Brandenburg Hbf (an 08:33),
08:02 (+1),08:03,RE 3610,Wittenberge (an 10:54),2
08:12,08:12,RE 73722,Magdeburg Hbf (an 09:55),
09:03,09:03,RE 3612,Wittenberge (an 11:54),2
09:12,09:12,RE 73724,Magdeburg Hbf (an 10:55),4
09:22,09:22,RB 18251,Potsdam Hbf (an 10:23),
09:34,09:34,RE 73766,Potsdam Hbf (an 09:51),
10:02 (+4),10:06,RE 3614,Wittenberge (an 12:54),
10:12,10:12,RE 73726,Magdeburg Hbf (an 11:55),4
11:03 (+1),11:04,RE 3616,Wittenberge (an 13:54),3
11:10,11:10,RB 18612,Nauen (an 11:49),1
11:12,11:12,RE 73728,Magdeburg Hbf (an 12:55),
11:28,11:28,ICE 799,Heidelberg Hbf (an 16:41),3
12:02 (+3),12:05,RE 3618,Wittenberge (an 14:54),2
12:10,12:10,RB 18614,Nauen (an 12:49),3
12:12,12:12,RE 73730,Magdeburg Hbf (an 13:55),
12:22,12:22,RB 18257,Potsdam Hbf (an 13:23),
13:03 (+3),13:06,RE 3620,Wittenberge (an 15:54),3
13:10,13:10,RB 18616,Nauen (an 13:49),1
13:12,13:12,RE 73732,Magdeburg Hbf (an 14:55),
13:22,13:22,RB 18259,Potsdam Hbf (an 14:23),1
13:28,13:28,ICE 993,Frankfurt(Main)Süd (an 17:53),
13:34,13:34,RE 73774,Brandenburg Hbf (an 14:19),
14:02 (+2),14:04,RE 3622,Wittenberge (an 16:54),2
14:10,14:10,RB 18618,Nauen (an 14:49),3
14:12,14:12,RE 73734,Magdeburg Hbf (an 15:55),
14:22,14:22,RB 18261,Potsdam Hbf (an 15:23),3
14:34,14:34,RE 73776,Brandenburg Hbf (an 15:19),
15:03 (+1),15:04,RE 3624,Wittenberge (an 17:54),3
15:08,15:08,RB 18620,Nauen (an 15:49),1
15:11,15:11,RE 73736,Magdeburg Hbf (an 16:55),
15:16 Ausfall,--:--,ICE 1544,Aachen Hbf (an 20:52),2
15:22,15:22,RB 18263,Potsdam Hbf (an 16:23),
15:27,15:27,ICE 995,Stuttgart Hbf (an 21:29),3
15:34,15:34,RE 73778,Brandenburg Hbf (an 16:23),
15:41,15:41,IC 2034,Emden Hbf (an 21:38),3
16:02 Ausfall,--:--,RE 3626,Wittenberge (an 18:54),2
16:10,16:10,RB 18622,Nauen (an 16:49),3
16:10,16:10,RE 73738,Magdeburg Hbf (an 17:55),
16:22,16:22,RB 18265,Potsdam Hbf (an 17:23),3
16:34,16:34,RE 73780,Brandenburg Hbf (an 17:19),
17:03,17:03,RE 3628,Wittenberge (an 19:54),
17:08,17:08,RB 18624,Nauen (an 17:49),1
17:10,17:10,RE 73740,Magdeburg Hbf (an 18:55),
17:28 (+1),17:29,ICE 997,Hanau Hbf (an 21:25),3
17:34,17:34,RE 73782,Brandenburg Hbf (an 18:19),
18:02 (+8),18:10,RB 3630,Wittenberge (an 20:54),2
18:02,18:02,RE 3630,Wittenberge (an 20:54),
18:10,18:10,RB 18626,Nauen (an 18:49),3
18:12,18:12,RE 73742,Magdeburg Hbf (an 19:55),4
18:22,18:22,RB 18269,Potsdam Hbf (an 19:23),3
18:34,18:34,RE 73784,Brandenburg Hbf (an 19:19),
19:03 (+3),19:06,RB 3632,Wittenberge (an 21:54),2
19:03,19:03,RE 3632,Wittenberge (an 21:54),
19:10,19:10,RB 18628,Nauen (an 19:49),3
19:12,19:12,RE 73744,Magdeburg Hbf (an 20:59),4
19:22,19:22,RB 18271,Potsdam Hbf (an 20:26),3
