Abfahrt ▼,Ist ▼,Zugnr. ▼,nach (Ankunft) ▼,Gleis ▼
00:01,00:01,RB 21965,Flughafen BER (an 00:14),3
00:08,00:08,RB 10,Frankfurt(Main)Hbf (an 19:34),
00:08,00:08,RB 62086,Berlin-Spandau (an 00:27),
00:12,00:12,RE 3360,Angermünde (an 01:26),
00:12,00:12,RE 3366,Eberswalde Hbf (an 01:04),7
00:15,00:15,RB 21964,Berlin Hbf (an 00:23),
00:17 (+12),00:29,ICE 1500,Berlin Gesundbrunnen (an 00:33),7
00:24 (+40),01:04,ICE 592,Berlin Hbf (an 00:30),6
00:31,00:31,RB 21966,Berlin Hbf (an 00:39),8
00:45,00:45,RB 21968,Berlin Hbf (an 00:53),8
00:51,00:51,RE 3363,Bitterfeld (an 02:41),
01:01,01:01,RB 21967,Weimar (an 12:16),3
01:16 (+3),01:19,RJ 2579,Praha hl.n. (an 05:25),
01:16,01:16,RJ 479,Praha hl.n. (an 05:25),3
01:36,01:36,RB 21800,Berlin Hbf (an 01:44),8
01:53,01:53,RE 3362,Eberswalde Hbf (an 02:48),
02:01,02:01,RB 21969,Flughafen BER (an 02:14),3
02:36,02:36,RB 21802,Berlin Hbf (an 02:43),8
03:16,03:16,RB 21803,Flughafen BER (an 03:29),3
03:46,03:46,RB 21805,Flughafen BER (an 04:00),3
04:15,04:15,RB 21806,Berlin Hbf (an 04:23),
04:18 (+4),04:22,ICE 646,Düsseldorf Hbf (an 10:23),7
04:25 (+1),04:26,ICE 277,Chur (an 14:22),6
04:31,04:31,RB 21809,Flughafen BER (an 04:45),3
04:45,04:45,RB 21808,Berlin Hbf (an 04:53),
04:51 Ausfall,--:--,ICE 240,Amsterdam Centraal (an 11:57),6
04:54,04:54,RE 62040,Elsterwerda (an 06:29),3
04:57 (+7),05:04,RJ 2578,Hamburg-Harburg (an 07:50),
04:57 (+39),05:36,RJ 478,Hamburg-Harburg (an 07:50),7
05:00,05:00,RE 21810,Berlin Hbf (an 05:08),
05:01,05:01,RB 21813,Flughafen BER (an 05:14),3
05:06,05:06,RE 62003,Wittenberge (an 06:56),8
05:10,05:10,RE 3,Biberach(Riß) (an 23:17),
05:10,05:10,RE 3302,Stralsund Hbf (an 08:45),
05:15,05:15,RE 21812,Berlin Hbf (an 05:23),
05:20,05:20,ICE 608,Hamburg Hbf (an 07:25),7
05:26,05:26,ICE 2456,Köln Hbf (an 11:14),
05:26,05:26,ICE 946,Düsseldorf Hbf (an 11:00),6
05:26 (+1),05:27,ICE 956,Köln Hbf (an 11:14),6
05:31,05:31,RB 21814,Berlin Hbf (an 05:39),
05:34,05:34,RE 3504,Grimmen (an 08:29),4
05:35,05:35,ICE 2845,Stuttgart Hbf (an 10:38),
05:35 (+1),05:36,ICE 593,München Hbf (an 13:15),5
05:42,05:42,ICE 1501,München Hbf (an 09:41),5
05:44,05:44,RE 3167,Stendal Hbf (an 07:13),7
05:45,05:45,RB 18501,Berlin Hbf (an 05:53),
05:46,05:46,RE 3341,Lutherstadt Wittenberg Hbf (an 07:06),
05:51,05:51,RE 62000,Elsterwerda (an 07:15),
06:00,06:00,RE 21818,Berlin Hbf (an 06:08),
06:03,06:03,RJ 251,Villach Hbf (an 18:27),4
06:03 (+4),06:07,RJX 251,Villach Hbf (an 18:27),4
06:07,06:07,RE 62005,Wismar (an 09:37),8
06:12 (+2),06:14,RE 3342,Schwedt(Oder) (an 07:55),6
06:15,06:15,RB 21820,Berlin Hbf (an 06:23),
06:15,06:15,RE 3164,Jüterbog (an 06:54),5
06:16,06:16,RB 18500,Lübbenau(Spreewald) (an 07:16),3
06:20,06:20,ICE 2557,Wolfsburg Hbf (an 07:37),
06:20 (+2),06:22,ICE 279,Interlaken Ost (an 15:59),6
06:26 (+38),07:04,ICE 2792,Berlin Gesundbrunnen (an 06:37),
06:31,06:31,RB 21822,Berlin Hbf (an 06:39),
06:34,06:34,RE 4352,Rostock Hbf (an 09:23),
06:35 (+21),06:56,ICE 503,München Hbf (an 11:07),5
06:42 (+1),06:43,ICE 1003,München Hbf (an 10:45),5
06:43,06:43,RE 3147,Rathenow (an 07:52),6
06:45,06:45,RB 18503,Berlin Hbf (an 06:53),
06:45,06:45,RE 18503,Berlin Hbf (an 06:53),
06:49,06:49,RE 3301,Lutherstadt Wittenberg Hbf (an 08:07),
06:54 Ausfall,--:--,ICE 148,Amsterdam Centraal (an 13:59),6
06:54,06:54,RE 62002,Elsterwerda (an 08:31),
07:00,07:00,RE 21826,Berlin Hbf (an 07:08),
07:06,07:06,RE 62007,Wittenberge (an 08:56),8
07:06,07:06,RE 8,Hannover Hbf (an 23:38),
07:08,07:08,RJ 387,Praha hl.n. (an 11:25),
07:10,07:10,RE 3304,Stralsund Hbf (an 10:44),
07:13,07:13,ICE 750,Frankfurt(Main)Hbf (an 10:56),5
07:15,07:15,RB 21828,Berlin Hbf (an 07:23),
07:16 (+10),07:26,NJ 409,Berlin Hbf (an 07:22),
07:16,07:16,RB 18502,Lübbenau(Spreewald) (an 08:14),
07:16,07:16,RE 20,Cottbus Hbf (an 21:48),
07:24,07:24,ICE 606,Hamburg Hbf (an 09:24),
07:31,07:31,RB 21830,Berlin Hbf (an 07:39),
07:34,07:34,RE 3506,Grimmen (an 10:29),4
07:35 (+12),07:47,ICE 2585,München Hbf (an 15:14),5
07:39 (+5),07:44,EN 40476,Berlin Hbf (an 07:46),7
