Abfahrt ▼,Ist ▼,Zugnr. ▼,nach (Ankunft) ▼,Gleis ▼
00:01,00:01,RB 21965,Flughafen BER (an 00:14),3
00:12,00:12,RE 3366,Eberswalde Hbf (an 01:04),7
00:15,00:15,RB 21964,Berlin Hbf (an 00:23),
00:31,00:31,RB 21966,Berlin Hbf (an 00:39),
00:35,00:35,ICE 276,Berlin Gesundbrunnen (an 00:59),
01:17,01:17,ICE 1500,Berlin Gesundbrunnen (an 01:30),7
04:29,04:29,ICE 1706,Hamburg Hbf (an 07:11),7
04:38,04:38,RB 62094,Berlin-Spandau (an 04:59),
04:55,04:55,RE 62040,Elsterwerda (an 06:29),
04:55,04:55,RE 62048,Elsterwerda (an 06:29),
05:00 (+1),05:01,RB 56801,Schwerin Hbf (an 07:48),7
05:00,05:00,RE 56801,Schwerin Hbf (an 07:48),
05:06,05:06,RE 62003,Berlin-Spandau (an 05:38),8
05:10,05:10,RE 3302,Stralsund Hbf (an 08:45),6
05:31,05:31,ICE 608,Hamburg Hbf (an 08:15),6
05:31,05:31,RB 21814,Berlin Hbf (an 05:39),8
05:34,05:34,RE 3504,Stralsund Hbf (an 08:51),4
05:38,05:38,RB 10,Berlin-Spandau (an 03:14),
05:38,05:38,RB 62050,Berlin-Spandau (an 05:59),7
05:42 (+2),05:44,ICE 1501,München Hbf (an 09:41),5
05:44,05:44,RE 3167,Stendal Hbf (an 07:13),7
05:45,05:45,RB 18501,Berlin Hbf (an 05:53),8
05:45,05:45,RE 18501,Berlin Hbf (an 05:53),
05:46,05:46,RE 3341,Lutherstadt Wittenberg Hbf (an 07:06),4
05:50 Ausfall,--:--,ICE 240,Amsterdam Centraal (an 11:59),7
05:51,05:51,RE 62000,Elsterwerda (an 07:15),3
05:58 (+1),05:59,ICE 279,Interlaken Ost (an 15:59),
06:07,06:07,RE 62005,Elstal (an 06:49),8
06:10,06:10,RB 18500,Lübbenau(Spreewald) (an 07:18),3
06:10,06:10,RE 20,Magdeburg Hbf (an 23:03),
06:12 (+1),06:13,RE 3342,Angermünde (an 07:23),6
06:26 (+2),06:28,ICE 1604,Berlin Gesundbrunnen (an 10:31),7
06:26 (+2),06:28,ICE 1704,Hamburg Hbf (an 09:18),7
06:26 (+2),06:28,ICE 1714,Köln Hbf (an 18:25),
06:26,06:26,ICE 904,Berlin Gesundbrunnen (an 06:37),6
06:34,06:34,RE 4352,Rostock Hbf (an 09:21),4
06:35 (+12),06:47,ICE 2523,Leipzig Hbf (an 07:45),
06:35 (+11),06:46,ICE 2925,Leipzig Hbf (an 07:45),
06:38,06:38,RB 62052,Berlin-Spandau (an 06:59),8
06:42 (+1),06:43,ICE 1003,München Hbf (an 10:45),5
06:43,06:43,RE 3147,Berlin-Spandau (an 07:04),6
06:45,06:45,RB 18503,Berlin Hbf (an 06:53),8
06:45,06:45,RE 18503,Berlin Hbf (an 06:53),8
06:49,06:49,RE 3301,Lutherstadt Wittenberg Hbf (an 08:07),4
06:54,06:54,RE 62002,Elsterwerda (an 08:31),3
07:06,07:06,RE 62007,Elstal (an 07:53),8
07:10,07:10,RB 18502,Lübbenau(Spreewald) (an 08:15),3
07:10,07:10,RE 3304,Stralsund Hbf (an 10:44),6
07:13,07:13,ICE 2865,München Hbf (an 15:14),5
07:13,07:13,ICE 595,München Hbf (an 15:14),5
07:24 (+1),07:25,ICE 606,Hamburg-Altona (an 10:24),6
07:26 (+7),07:33,IC 2274,Rostock Hbf (an 09:37),7
07:31,07:31,RE 21830,Berlin Hbf (an 07:39),8
07:34,07:34,RE 3506,Stralsund Hbf (an 10:51),4
07:36 (+60),08:36,EN 40476,Berlin Hbf (an 07:41),8
07:36 (+60),08:36,NJ 456,Berlin Hbf (an 07:41),8
07:37 (+5),07:42,RJ 171,Praha hl.n. (an 11:25),3
07:39,07:39,RB 62054,Berlin-Spandau (an 07:59),6
07:42 (+2),07:44,ICE 1503,München Hbf (an 11:43),5
07:44,07:44,RE 3169,Stendal Hbf (an 09:30),6
07:45 (+2),07:47,RB 18505,Berlin Hbf (an 07:53),8
07:45,07:45,RE 18505,Berlin Hbf (an 07:53),8
07:46,07:46,RE 3343,Luckenwalde (an 08:27),4
07:50 Ausfall,--:--,ICE 148,Amsterdam Centraal (an 14:01),7
07:51,07:51,RE 62004,Elsterwerda (an 09:14),3
07:54,07:54,DRF 1322,Köln Hbf (an 13:41),7
07:54 (+1),07:55,FLX 1322,Köln Hbf (an 13:41),6
08:00 (+1),08:01,ICE 371,Basel SBB (an 15:48),
08:00,08:00,RB 21834,Berlin Hbf (an 08:09),
08:07,08:07,RE 62009,Elstal (an 08:49),8
08:10,08:10,RB 18504,Lübbenau(Spreewald) (an 09:15),3
08:12 (+1),08:13,RE 3344,Angermünde (an 09:23),6
08:15,08:15,RE 21836,Berlin Hbf (an 08:23),
08:31 (+1),08:32,FLX 1337,Basel Bad Bf (an 17:11),5
08:31,08:31,RE 21838,Berlin Hbf (an 08:39),
08:34,08:34,RE 4354,Rostock Hbf (an 11:21),4
08:35 (+2),08:37,ICE 2525,Leipzig Hbf (an 09:46),
08:36,08:36,IC 2173,Dresden Hbf (an 10:28),3
08:38,08:38,RB 62056,Berlin-Spandau (an 08:59),
08:42 (+5),08:47,ICE 1005,München Hbf (an 12:46),5
08:42 (+3),08:45,ICE 2911,München Hbf (an 12:46),
08:43 (+1),08:44,RE 3149,Berlin-Spandau (an 09:04),
08:45,08:45,RB 18507,Berlin Hbf (an 08:53),8
08:45,08:45,RE 18507,Berlin Hbf (an 08:53),
08:49,08:49,ICE 936,Ostseebad Binz (an 12:29),6
08:49,08:49,RE 3303,Lutherstadt Wittenberg Hbf (an 10:07),4
08:54,08:54,RE 62006,Elsterwerda (an 10:31),3
09:00,09:00,RB 21842,Berlin Hbf (an 09:08),
09:06,09:06,RE 62011,Elstal (an 09:55),8
09:10,09:10,RB 18506,Lübbenau(Spreewald) (an 10:15),3
09:10,09:10,RE 3306,Stralsund Hbf (an 12:44),6
09:13 (+1),09:14,ICE 597,München Hbf (an 17:16),5
09:15,09:15,RE 21844,Berlin Hbf (an 09:23),
09:17 (+1),09:18,ICE 1104,Berlin Gesundbrunnen (an 09:31),7
09:24 (+25),09:49,ICE 2534,Hamburg-Altona (an 12:26),
09:24 (+25),09:49,ICE 2924,Hamburg-Altona (an 12:26),
09:24 (+35),09:59,ICE 2938,Mannheim Hbf (an 23:26),
09:26 (+4),09:30,IC 2272,Rostock Hbf (an 11:37),7
09:31,09:31,RE 21846,Berlin Hbf (an 09:39),
09:34,09:34,RE 3508,Stralsund Hbf (an 12:51),4
09:37,09:37,RJ 173,Praha hl.n. (an 13:25),3
09:38,09:38,RB 62058,Berlin-Spandau (an 09:59),
09:42 (+3),09:45,ICE 1505,München Hbf (an 13:43),5
09:44,09:44,RE 3171,Stendal Hbf (an 11:30),6
09:45,09:45,RB 18509,Berlin Hbf (an 09:53),8
09:45,09:45,RE 18509,Berlin Hbf (an 09:53),8
09:46,09:46,RE 3345,Luckenwalde (an 10:27),4
09:55 (+12),10:07,FLX 1234,Hamburg Hbf (an 12:34),6
10:00 (+3),10:03,ICE 373,Chur (an 20:22),
10:00 (+10),10:10,ICE 804,Berlin Hbf (an 10:05),6
10:00,10:00,RB 21850,Berlin Hbf (an 10:08),
10:07,10:07,RE 62013,Elstal (an 10:49),8
10:10,10:10,RB 18508,Lübbenau(Spreewald) (an 11:15),3
10:12 (+1),10:13,RE 3346,Angermünde (an 11:23),6
10:16,10:16,RB 21852,Berlin Hbf (an 10:24),8
10:31,10:31,RB 21854,Berlin Hbf (an 10:39),8
10:34,10:34,RE 4356,Rostock Hbf (an 13:21),5
10:35 (+3),10:38,ICE 2527,Leipzig Hbf (an 11:45),
10:36 (+1),10:37,IC 2175,Dresden Hbf (an 12:28),3
10:38,10:38,RB 62060,Berlin-Spandau (an 10:59),
10:42 (+2),10:44,ICE 1007,München Hbf (an 14:45),5
10:43,10:43,RE 3151,Berlin-Spandau (an 11:04),6
10:45,10:45,RB 18511,Berlin Hbf (an 10:53),8
10:45,10:45,RE 18511,Berlin Hbf (an 10:53),8
10:48,10:48,ICE 696,Berlin Hbf (an 10:54),7
