Abfahrt ▼,Ist ▼,Zugnr. ▼,nach (Ankunft) ▼,Gleis ▼
00:06,00:06,RE 73794,Brandenburg Hbf (an 00:54),
00:34,00:34,RE 3745,Potsdam Hbf (an 00:52),
02:02,02:02,RE 73752,Brandenburg Hbf (an 02:51),
03:17,03:17,RE 73754,Magdeburg Hbf (an 05:08),3
04:49,04:49,RE 73756,Brandenburg Hbf (an 05:33),4
05:13,05:13,RE 73716,Magdeburg Hbf (an 06:55),1
05:33,05:33,RE 73758,Brandenburg Hbf (an 06:19),
06:12,06:12,RE 73718,Magdeburg Hbf (an 07:55),
06:34,06:34,RE 73760,Brandenburg Hbf (an 07:19),
07:10,07:10,RE 73720,Magdeburg Hbf (an 08:55),4
07:20,07:20,RE 3711,Potsdam Hbf (an 07:38),
07:26,07:26,ICE 2295,Kassel-Wilhelmshöhe (an 10:11),
07:26,07:26,ICE 795,Kassel-Wilhelmshöhe (an 10:11),4
07:34,07:34,RE 73762,Brandenburg Hbf (an 08:23),
07:39,07:39,IC 2432,Hannover Hbf (an 10:25),4
08:12,08:12,RE 73722,Brandenburg Hbf (an 08:57),
08:34,08:34,RE 73764,Brandenburg Hbf (an 09:19),
09:03,09:03,RE 3612,Kremmen (an 10:07),2
09:09,09:09,RB 18608,Nauen (an 09:49),3
09:12,09:12,RE 73724,Magdeburg Hbf (an 10:55),
09:34,09:34,RE 73766,Brandenburg Hbf (an 10:19),
10:02,10:02,RE 3614,Kremmen (an 11:07),2
10:09,10:09,RB 18610,Nauen (an 10:49),3
10:12,10:12,RE 73726,Magdeburg Hbf (an 11:55),4
10:16,10:16,RE 3717,Potsdam Hbf (an 10:38),
10:22,10:22,RB 18253,Wustermark (an 10:46),3
10:34,10:34,RE 73768,Brandenburg Hbf (an 11:19),
11:03,11:03,RE 3616,Kremmen (an 12:07),3
11:10,11:10,RB 18612,Nauen (an 11:49),1
11:12,11:12,RE 73728,Magdeburg Hbf (an 12:55),
11:16,11:16,RE 3719,Potsdam Hbf (an 11:38),
11:28,11:28,ICE 799,Kassel-Wilhelmshöhe (an 14:11),3
11:34,11:34,RE 73770,Brandenburg Hbf (an 12:19),
12:02,12:02,RE 3618,Kremmen (an 13:07),2
12:10,12:10,RB 18614,Nauen (an 12:49),3
12:12,12:12,RE 73730,Magdeburg Hbf (an 13:55),4
12:20,12:20,RE 3721,Potsdam Hbf (an 12:38),
12:34,12:34,RE 73772,Brandenburg Hbf (an 13:19),
13:03,13:03,RE 3620,Kremmen (an 14:07),3
13:10,13:10,RB 18616,Nauen (an 13:49),1
13:12,13:12,RE 73732,Magdeburg Hbf (an 14:55),4
13:16,13:16,RE 3723,Potsdam Hbf (an 13:38),
13:28,13:28,ICE 993,Kassel-Wilhelmshöhe (an 16:11),4
13:34,13:34,RE 73774,Brandenburg Hbf (an 14:19),3
14:02,14:02,RE 3622,Kremmen (an 15:07),2
14:12,14:12,RE 73734,Magdeburg Hbf (an 15:55),4
14:20,14:20,RE 3725,Dessau Hbf (an 15:53),2
14:22,14:22,RB 18261,Wustermark (an 14:46),3
14:34,14:34,RE 73776,Brandenburg Hbf (an 15:19),1
15:03,15:03,RE 3624,Kremmen (an 16:07),3
15:08,15:08,RB 18620,Nauen (an 15:49),1
15:11,15:11,RE 73736,Magdeburg Hbf (an 16:55),4
15:20,15:20,RE 3727,Potsdam Hbf (an 15:38),
15:22,15:22,RB 18263,Wustermark (an 15:46),4
15:27,15:27,ICE 995,Kassel-Wilhelmshöhe (an 18:11),3
15:34,15:34,RE 73778,Brandenburg Hbf (an 16:23),4
15:41 (+1),15:42,IC 2034,Hannover Hbf (an 18:23),3
16:10,16:10,RE 73738,Magdeburg Hbf (an 17:55),1
16:20,16:20,RE 3729,Potsdam Hbf (an 16:38),
16:34,16:34,RE 73780,Brandenburg Hbf (an 17:19),
17:10,17:10,RE 73740,Magdeburg Hbf (an 18:55),4
17:20,17:20,RE 3731,Potsdam Hbf (an 17:38),
17:28,17:28,ICE 997,Kassel-Wilhelmshöhe (an 20:11),3
17:34,17:34,RE 73782,Brandenburg Hbf (an 18:19),4
18:12,18:12,RE 73742,Magdeburg Hbf (an 19:55),4
18:20,18:20,RE 3733,Dessau Hbf (an 19:53),2
18:34,18:34,RE 73784,Brandenburg Hbf (an 19:19),3
19:12,19:12,RE 73744,Magdeburg Hbf (an 20:59),4
19:20,19:20,RE 3735,Dessau Hbf (an 20:53),2
19:28,19:28,ICE 999,Kassel-Wilhelmshöhe (an 22:40),4
19:34,19:34,RE 26768,Brandenburg Hbf (an 20:19),
19:34,19:34,RE 73786,Brandenburg Hbf (an 20:19),1
20:12,20:12,RE 73746,Magdeburg Hbf (an 21:59),4
20:20,20:20,RE 3737,Dessau Hbf (an 21:53),2
20:34,20:34,RE 73788,Brandenburg Hbf (an 21:21),1
21:03,21:03,RB 3636,Kremmen (an 22:07),2
21:10,21:10,RB 18632,Nauen (an 21:49),3
21:12,21:12,RE 73748,Magdeburg Hbf (an 22:55),4
21:20,21:20,RE 3739,Dessau Hbf (an 22:53),2
21:22,21:22,RB 18275,Wustermark (an 21:46),3
22:06,22:06,RE 73790,Magdeburg-Neustadt (an 00:05),4
22:20,22:20,RE 3741,Bad Belzig (an 23:17),2
23:06,23:06,RE 73792,Magdeburg-Neustadt (an 00:47),4
23:20,23:20,RE 3743,Dessau Hbf (an 00:53),2
