Abfahrt ▼,Ist ▼,Zugnr. ▼,nach (Ankunft) ▼,Gleis ▼
00:05,00:05,RE 3138,Lübbenau(Spreewald) (an 01:15),
00:06,00:06,RE 73749,Frankfurt(Oder) (an 01:18),1
00:15,00:15,RE 73826,Berlin Hbf (an 00:21),
00:21,00:21,RB 93045,Berlin-Wannsee (an 00:47),2
00:21,00:21,RE 7,Baden-Baden (an 21:03),
00:21,00:21,RE 93045,Berlin Hbf (an 00:27),
00:43,00:43,RE 3141,Berlin Hbf (an 00:49),
00:48,00:48,RE 73796,Magdeburg Hbf (an 02:48),2
00:58,00:58,RB 21968,Berlin Hbf (an 01:04),
01:29,01:29,RE 73791,Frankfurt(Oder) (an 02:38),1
01:43,01:43,RE 73752,Brandenburg Hbf (an 02:51),2
02:23,02:23,RE 3701,Bad Belzig (an 03:33),2
02:23,02:23,RE 3703,Berlin-Wannsee (an 02:48),
02:44,02:44,RE 73793,Frankfurt(Oder) (an 03:55),1
02:49,02:49,RB 21802,Berlin-Charlottenburg (an 03:04),2
03:00,03:00,RE 73754,Magdeburg Hbf (an 05:08),2
03:05,03:05,RB 21803,Flughafen BER (an 03:33),1
04:32,04:32,RE 1,Gotha (an 21:29),
04:37,04:37,RE 73801,Frankfurt(Oder) (an 05:36),
04:56,04:56,RE 73716,Magdeburg Hbf (an 06:50),
05:08,05:08,RE 3707,Dessau Hbf (an 06:53),
05:16,05:16,RE 73758,Brandenburg Hbf (an 06:19),
05:22,05:22,RE 73753,Frankfurt(Oder) (an 06:35),1
05:33,05:33,RE 3102,Cottbus Hbf (an 06:56),1
05:35,05:35,RE 3103,Berlin-Spandau (an 05:54),
05:54,05:54,RE 73718,Magdeburg Hbf (an 07:50),
06:16,06:16,RE 73760,Brandenburg Hbf (an 07:19),
06:29,06:29,RE 3105,Berlin-Spandau (an 06:54),
06:37,06:37,RE 3104,Cottbus Hbf (an 07:57),
06:54,06:54,RE 73720,Magdeburg Hbf (an 08:50),
07:06,07:06,RE 73715,Frankfurt(Oder) (an 08:18),1
07:08,07:08,RE 3711,Dessau Hbf (an 08:53),2
07:16,07:16,RE 73762,Brandenburg Hbf (an 08:23),
07:16,07:16,RE 94762,Berlin Hbf (an 07:22),
07:29,07:29,RE 3107,Berlin-Spandau (an 07:54),
07:35,07:35,RE 3106,Cottbus Hbf (an 08:56),1
