Ankunft ▼,Ist ▼,Zugnr. ▼,von (Abfahrt) ▼,Gleis ▼
01:31,01:31,RE 73752,Frankfurt(Oder) (ab 00:29),2
04:44,04:44,RE 73716,Frankfurt(Oder) (ab 03:38),2
05:30,05:30,RE 73753,Brandenburg Hbf (ab 04:17),1
05:39,05:39,RE 73718,Eisenhüttenstadt (ab 04:21),2
05:40,05:40,RE 3102,Hennigsdorf(b Berlin) (ab 04:33),1
05:56,05:56,RE 3709,Senftenberg (ab 04:11),2
06:01,06:01,RB 61102,Templin Stadt (ab 04:33),7
06:20,06:20,RB 18305,Eberswalde Hbf (ab 05:35),13
06:42,06:42,RE 73720,Frankfurt(Oder) (ab 05:42),2
06:57,06:57,RE 3711,Senftenberg (ab 05:11),2
07:00,07:00,RE 3706,Dessau Hbf (ab 05:05),1
07:02,07:02,RE 73762,Eisenhüttenstadt (ab 05:36),2
07:10,07:10,IC 2432,Cottbus Hbf (ab 06:01),2
07:14,07:14,RE 73715,Magdeburg Hbf (ab 05:01),1
07:18,07:18,RE 3107,Cottbus Hbf (ab 06:07),2
07:40,07:40,RE 3106,Hennigsdorf(b Berlin) (ab 06:35),1
07:42,07:42,RE 73722,Eisenhüttenstadt (ab 06:20),2
07:51,07:51,RE 73757,Brandenburg Hbf (ab 06:44),1
07:56,07:56,RE 3713,Senftenberg (ab 06:14),2
08:00,08:00,RE 3708,Dessau Hbf (ab 06:05),1
08:01,08:01,RB 61106,Templin Stadt (ab 06:33),8
08:14,08:14,RE 73717,Magdeburg Hbf (ab 06:12),1
08:18,08:18,RE 3109,Cottbus Hbf (ab 07:03),2
08:40,08:40,RE 3108,Hennigsdorf(b Berlin) (ab 07:35),1
08:42,08:42,RE 73724,Frankfurt(Oder) (ab 07:41),2
08:44,08:44,RB 18209,Berlin-Lichtenberg (ab 08:41),13
08:51,08:51,RE 73759,Brandenburg Hbf (ab 07:44),1
08:56,08:56,RE 3715,Senftenberg (ab 07:14),2
09:00,09:00,RE 3710,Dessau Hbf (ab 07:05),1
09:05,09:05,RE 73766,Frankfurt(Oder) (ab 08:11),2
09:14,09:14,RE 73719,Magdeburg Hbf (ab 07:12),1
09:18,09:18,RE 3111,Cottbus Hbf (ab 08:04),2
09:39 (+6),09:45,RB 18310,Blankenfelde(Teltow-Fläming) (ab 09:09),14
09:40 (+12),09:52,RE 3110,Hennigsdorf(b Berlin) (ab 08:35),1
09:42,09:42,RE 73726,Frankfurt(Oder) (ab 08:38),2
09:44,09:44,RB 18211,Berlin-Lichtenberg (ab 09:41),13
09:48,09:48,RB 61190,Werneuchen (ab 09:04),14
09:51 (+5),09:56,RE 73761,Brandenburg Hbf (ab 08:44),1
09:56 (+1),09:57,RE 3717,Senftenberg (ab 08:14),2
10:00 (+10),10:10,RE 3712,Dessau Hbf (ab 08:05),1
10:01,10:01,RB 61110,Templin Stadt (ab 08:33),7
10:03,10:03,RE 73768,Frankfurt(Oder) (ab 09:08),2
10:13,10:13,RB 61429,Müncheberg(Mark) (ab 09:25),
10:14,10:14,RE 73721,Magdeburg Hbf (ab 08:12),1
10:16 (+3),10:19,RB 18210,Ludwigsfelde (ab 09:38),14
10:18,10:18,RE 3113,Cottbus Hbf (ab 09:03),2
10:20,10:20,RB 18313,Eberswalde Hbf (ab 09:35),13
10:31,10:31,RE 73811,Brandenburg Hbf (ab 09:22),1
10:39 (+4),10:43,RB 18312,Blankenfelde(Teltow-Fläming) (ab 10:09),14
10:40 (+2),10:42,RE 3112,Hennigsdorf(b Berlin) (ab 09:35),1
10:42,10:42,RE 73728,Frankfurt(Oder) (ab 09:38),2
10:48,10:48,RB 61192,Werneuchen (ab 10:04),14
10:51 (+9),11:00,RE 73763,Brandenburg Hbf (ab 09:44),1
10:56 (+3),10:59,RE 3719,Senftenberg (ab 09:14),2
11:00 (+12),11:12,RE 3714,Dessau Hbf (ab 09:05),1
11:01 (+2),11:03,RB 61112,Templin Stadt (ab 09:33),8
11:02,11:02,RE 73770,Frankfurt(Oder) (ab 10:07),2
11:13,11:13,RB 61431,Müncheberg(Mark) (ab 10:25),7
11:14 (+9),11:23,RE 73723,Magdeburg Hbf (ab 09:12),1
11:16 (+3),11:19,RB 18212,Ludwigsfelde (ab 10:38),14
11:17,11:17,RB 61228,Werneuchen (ab 10:34),8
11:18 (+3),11:21,RE 3115,Cottbus Hbf (ab 10:03),2
11:20 (+2),11:22,RB 18315,Eberswalde Hbf (ab 10:35),13
11:39 (+4),11:43,RB 18314,Blankenfelde(Teltow-Fläming) (ab 11:09),14
11:40,11:40,RE 3114,Hennigsdorf(b Berlin) (ab 10:35),1
11:42,11:42,RE 73730,Frankfurt(Oder) (ab 10:38),2
11:48,11:48,RB 61194,Werneuchen (ab 11:04),14
11:51,11:51,RE 73765,Brandenburg Hbf (ab 10:44),1
11:56 (+11),12:07,RE 3721,Senftenberg (ab 10:14),2
12:00,12:00,RE 3716,Dessau Hbf (ab 10:05),1
12:01,12:01,RB 61114,Templin Stadt (ab 10:33),7
12:02,12:02,RE 73772,Frankfurt(Oder) (ab 11:07),2
12:14,12:14,RE 73725,Magdeburg Hbf (ab 10:12),1
12:16,12:16,RB 18214,Ludwigsfelde (ab 11:38),14
12:18,12:18,RE 3117,Cottbus Hbf (ab 11:03),2
12:20,12:20,RB 18317,Eberswalde Hbf (ab 11:35),13
12:39,12:39,RB 18316,Blankenfelde(Teltow-Fläming) (ab 12:09),14
12:40,12:40,RE 3116,Hennigsdorf(b Berlin) (ab 11:35),1
12:42,12:42,RE 73732,Frankfurt(Oder) (ab 11:38),2
12:44,12:44,RB 18217,Berlin-Lichtenberg (ab 12:41),13
12:48,12:48,RB 61196,Werneuchen (ab 12:04),14
12:51,12:51,RE 73767,Brandenburg Hbf (ab 11:44),1
12:56,12:56,RE 3723,Senftenberg (ab 11:14),2
13:00,13:00,RE 3718,Dessau Hbf (ab 11:05),1
13:01,13:01,RB 61116,Templin Stadt (ab 11:33),8
13:02,13:02,RE 73774,Frankfurt(Oder) (ab 12:07),2
13:14,13:14,RE 73727,Magdeburg Hbf (ab 11:12),1
13:16,13:16,RB 18216,Ludwigsfelde (ab 12:38),14
13:17,13:17,RB 61232,Werneuchen (ab 12:34),8
13:18,13:18,RE 3119,Cottbus Hbf (ab 12:03),2
13:20,13:20,RB 18319,Eberswalde Hbf (ab 12:35),13
13:39,13:39,RB 18318,Blankenfelde(Teltow-Fläming) (ab 13:09),14
13:40,13:40,RE 3118,Hennigsdorf(b Berlin) (ab 12:35),1
13:42,13:42,RE 73734,Frankfurt(Oder) (ab 12:38),2
13:44,13:44,RB 18219,Berlin-Lichtenberg (ab 13:41),13
13:48,13:48,RB 61198,Werneuchen (ab 13:04),14
13:51,13:51,RE 73769,Brandenburg Hbf (ab 12:44),1
13:56,13:56,RE 3725,Senftenberg (ab 12:14),2
14:00,14:00,RE 3720,Dessau Hbf (ab 12:05),1
14:01,14:01,RB 61118,Templin Stadt (ab 12:33),7
14:02,14:02,RE 73776,Frankfurt(Oder) (ab 13:07),2
14:13,14:13,RB 61437,Müncheberg(Mark) (ab 13:25),7
14:14,14:14,RE 73729,Magdeburg Hbf (ab 12:12),1
14:16,14:16,RB 18218,Ludwigsfelde (ab 13:38),14
14:17,14:17,RB 61234,Werneuchen (ab 13:34),8
14:18,14:18,RE 3121,Cottbus Hbf (ab 13:03),2
14:20,14:20,RB 18321,Eberswalde Hbf (ab 13:35),13
14:39,14:39,RB 18320,Blankenfelde(Teltow-Fläming) (ab 14:09),14
14:40,14:40,RE 3120,Hennigsdorf(b Berlin) (ab 13:35),1
14:42,14:42,RE 73736,Frankfurt(Oder) (ab 13:38),2
14:44,14:44,RB 18221,Berlin-Lichtenberg (ab 14:41),13
14:48,14:48,RB 61200,Werneuchen (ab 14:04),14
14:51,14:51,RE 73771,Brandenburg Hbf (ab 13:44),1
14:56,14:56,RE 3727,Senftenberg (ab 13:14),2
15:00,15:00,RE 3722,Dessau Hbf (ab 13:05),1
15:01,15:01,RB 61120,Templin Stadt (ab 13:33),8
15:02,15:02,RE 73778,Frankfurt(Oder) (ab 14:07),2
15:13,15:13,RB 61439,Müncheberg(Mark) (ab 14:25),7
15:14,15:14,RE 73731,Magdeburg Hbf (ab 13:12),1
15:16,15:16,RB 18220,Ludwigsfelde (ab 14:38),14
15:17,15:17,RB 61236,Werneuchen (ab 14:34),8
15:18,15:18,RE 3123,Cottbus Hbf (ab 14:03),2
15:20,15:20,RB 18323,Eberswalde Hbf (ab 14:35),13
15:39,15:39,RB 18322,Blankenfelde(Teltow-Fläming) (ab 15:09),14
15:40,15:40,RE 3122,Hennigsdorf(b Berlin) (ab 14:35),1
15:42,15:42,RE 73738,Frankfurt(Oder) (ab 14:38),2
15:44,15:44,RB 18223,Berlin-Lichtenberg (ab 15:41),13
15:48,15:48,RB 61202,Werneuchen (ab 15:04),14
