Ankunft ▼,Ist ▼,Zugnr. ▼,von (Abfahrt) ▼,Gleis ▼
00:02,00:02,RE 3138,Hamburg Wandsbeker Chaussee (ab 22:33),1
00:03,00:03,FEX,Ludwigsfelde (ab 23:32),
00:03,00:03,RB 21962,Flughafen BER (ab 23:42),
00:09,00:09,RE 73826,Frankfurt(Oder) (ab 23:07),6
00:09,00:09,RE 94749,Potsdam Hbf (ab 23:32),1
00:15,00:15,RE 3745,Senftenberg (ab 22:26),
00:15,00:15,RE 7,Kempten(Allgäu)Hbf (ab 00:01),
00:37,00:37,RE 91441,Cottbus Hbf (ab 23:03),
00:41,00:41,RE 91367,Frankfurt(Oder) (ab 23:32),
00:53 (+19),01:12,ICE 2849,Berlin Gesundbrunnen (ab 17:26),3
00:53 (+19),01:12,ICE 947,Köln Hbf (ab 19:27),3
01:02,01:02,RE 3140,Berlin-Charlottenburg (ab 00:42),
01:14,01:14,RE 3742,Dessau Hbf (ab 23:23),
01:18,01:18,ICE 2451,Hamburg-Altona (ab 21:26),
01:18,01:18,ICE 901,Hamburg-Altona (ab 21:26),1
01:33,01:33,RE 93994,Potsdam Hbf (ab 00:53),
01:36,01:36,RE 73752,Frankfurt(Oder) (ab 00:29),6
01:40 (+19),01:59,ICE 1707,Hamburg-Altona (ab 22:34),2
01:53,01:53,RB 21969,Eisenach Hbf (ab 12:13),
02:07,02:07,ICE 274,Basel SBB (ab 18:16),2
04:02,04:02,RE 3705,Berlin Ostkreuz (ab 03:59),7
04:20,04:20,RE 3101,Berlin Ostkreuz (ab 04:16),7
04:21,04:21,RE 73751,Berlin Zoologischer Garten (ab 04:04),
04:33,04:33,RB 21811,Berlin-Charlottenburg (ab 04:13),
04:40,04:40,RE 73801,Berlin-Charlottenburg (ab 04:20),
04:49,04:49,RE 94716,Frankfurt(Oder) (ab 03:38),7
04:50,04:50,RB 21813,Berlin-Charlottenburg (ab 04:29),
04:56,04:56,RE 3702,Bad Belzig (ab 03:41),2
05:02,05:02,RE 3707,Lübbenau(Spreewald) (ab 03:53),7
05:10,05:10,RE 94758,Frankfurt(Oder) (ab 04:15),
05:20,05:20,RB 21817,Berlin-Charlottenburg (ab 05:00),
05:23,05:23,RE 3103,Cottbus Hbf (ab 03:51),7
05:36,05:36,RE 3102,Hennigsdorf(b Berlin) (ab 04:33),1
05:44,05:44,RE 93719,Eisenhüttenstadt (ab 04:21),
05:44,05:44,RE 94718,Eisenhüttenstadt (ab 04:21),7
05:55,05:55,RE 3704,Dessau Hbf (ab 04:05),1
06:05,06:05,EC 430,Przemysl Glowny (ab 18:49),7
06:09,06:09,RE 94713,Berlin-Wannsee (ab 05:39),1
06:10,06:10,RE 94760,Frankfurt(Oder) (ab 05:08),
06:23,06:23,RE 3105,Cottbus Hbf (ab 04:57),7
06:36,06:36,RE 3104,Hennigsdorf(b Berlin) (ab 05:35),1
06:46,06:46,RE 94755,Potsdam Hbf (ab 06:10),
06:47,06:47,RE 94720,Frankfurt(Oder) (ab 05:42),
06:56,06:56,RE 3706,Dessau Hbf (ab 05:05),
07:02 (+13),07:15,ICE 1272,Frankfurt(Main)Hbf (ab 23:35),3
07:02,07:02,RE 3711,Senftenberg (ab 05:11),7
07:09,07:09,RE 94715,Berlin-Wannsee (ab 06:39),1
07:09,07:09,RE 94762,Frankfurt(Oder) (ab 06:11),
07:23,07:23,RE 3107,Cottbus Hbf (ab 06:07),7
07:36,07:36,RE 3106,Hennigsdorf(b Berlin) (ab 06:35),1
07:46,07:46,RE 94757,Potsdam Hbf (ab 07:10),
07:47,07:47,RE 94722,Frankfurt(Oder) (ab 06:42),
07:56,07:56,RE 3708,Dessau Hbf (ab 06:05),
08:02,08:02,RE 3713,Senftenberg (ab 06:14),7
08:03,08:03,ICE 649,Hannover Hbf (ab 05:30),2
08:09,08:09,RE 93718,Berlin-Wannsee (ab 07:39),
08:09,08:09,RE 94764,Frankfurt(Oder) (ab 07:11),
08:21,08:21,RB 18145,Berlin-Wannsee (ab 07:51),
08:23,08:23,RE 3109,Cottbus Hbf (ab 07:03),7
08:28,08:28,ICE 851,Hannover Hbf (ab 05:46),2
08:36 (+3),08:39,RE 3108,Hennigsdorf(b Berlin) (ab 07:35),1
08:46 (+3),08:49,RE 94759,Potsdam Hbf (ab 08:10),1
08:47,08:47,RE 94724,Frankfurt(Oder) (ab 07:41),
08:56 (+10),09:06,RE 3710,Dessau Hbf (ab 07:05),2
09:02 (+20),09:22,RE 3715,Senftenberg (ab 07:14),7
09:03,09:03,ICE 841,Hannover Hbf (ab 06:32),2
09:09,09:09,RE 93720,Berlin-Wannsee (ab 08:39),
09:09,09:09,RE 94719,Berlin-Wannsee (ab 08:39),1
09:10 (+3),09:13,RE 94766,Frankfurt(Oder) (ab 08:11),
09:21 (+6),09:27,RB 18147,Potsdam Griebnitzsee (ab 08:46),3
09:23 (+25),09:48,RE 3111,Cottbus Hbf (ab 08:04),7
09:36,09:36,RE 3110,Hennigsdorf(b Berlin) (ab 08:35),1
09:41 (+30),10:11,ICE 541,Köln Hbf (ab 04:25),2
09:46,09:46,RB 94761,Potsdam Hbf (ab 09:10),
09:46,09:46,RE 94761,Potsdam Hbf (ab 09:10),
09:47,09:47,RE 94726,Frankfurt(Oder) (ab 08:38),
