Ankunft ▼,Ist ▼,Zugnr. ▼,von (Abfahrt) ▼,Gleis ▼
00:03,00:03,RB 21962,Flughafen BER (ab 23:42),7
00:09,00:09,RE 73749,Magdeburg Hbf (ab 22:07),
00:09,00:09,RE 73826,Frankfurt(Oder) (ab 23:07),
00:15,00:15,RB 93045,Senftenberg (ab 22:26),
00:15,00:15,RE 3745,Senftenberg (ab 22:26),
00:23 (+43),01:06,ICE 2823,Berlin Gesundbrunnen (ab 15:17),1
00:23 (+43),01:06,ICE 901,Hamburg-Altona (ab 21:26),
00:36 (+13),00:49,ICE 947,Köln Hbf (ab 19:27),3
00:37,00:37,RE 3141,Cottbus Hbf (ab 23:03),6
00:41,00:41,RB 94796,Fürstenwalde(Spree) (ab 00:00),
00:51,00:51,RB 21968,Flughafen BER (ab 00:30),
01:02,01:02,RE 3140,Berlin-Charlottenburg (ab 00:42),1
01:25,01:25,RE 7,Großräschen (ab 06:26),
01:40 (+38),02:18,ICE 1707,Hamburg-Altona (ab 22:34),
02:15 (+26),02:41,ICE 274,Basel SBB (ab 18:16),2
04:27,04:27,RE 73756,Berlin Ostkreuz (ab 04:23),6
05:02,05:02,RE 3707,Lübbenau(Spreewald) (ab 03:53),7
05:10,05:10,RE 73758,Frankfurt(Oder) (ab 04:15),7
05:23,05:23,RE 3103,Cottbus Hbf (ab 04:00),7
05:36,05:36,RE 3102,Hennigsdorf(b Berlin) (ab 04:33),1
05:44,05:44,RE 73718,Eisenhüttenstadt (ab 04:21),7
05:46 (+99),07:25,ICE 1541,Köln Hbf (ab 23:27),2
05:46 (+38),06:24,ICE 2903,Duisburg Hbf (ab 00:09),
05:55,05:55,RE 3704,Wiesenburg(Mark) (ab 04:33),1
06:05,06:05,EC 430,Przemyśl Główny (ab 18:49),7
06:10,06:10,RE 73760,Frankfurt(Oder) (ab 05:08),7
06:23,06:23,RE 3105,Cottbus Hbf (ab 04:57),7
06:36,06:36,RE 3104,Hennigsdorf(b Berlin) (ab 05:35),1
06:46,06:46,RE 73755,Brandenburg Hbf (ab 05:44),1
06:47,06:47,RE 73720,Frankfurt(Oder) (ab 05:42),6
06:56,06:56,RE 3706,Dessau Hbf (ab 05:05),2
07:02 (+3),07:05,ICE 1272,Frankfurt(Main)Hbf (ab 23:35),3
07:02 (+3),07:05,ICE 2904,Frankfurt(Main)Hbf (ab 23:35),3
07:02,07:02,RE 3711,Senftenberg (ab 05:11),7
07:09,07:09,RE 73715,Magdeburg Hbf (ab 05:01),1
07:09,07:09,RE 73762,Eisenhüttenstadt (ab 05:36),7
07:15,07:15,IC 2432,Cottbus Hbf (ab 06:01),6
07:23 Ausfall,--:--,RE 3107,Cottbus Hbf (ab 06:07),7
07:24 (+11),07:35,RE 73805,Magdeburg Hbf (ab 05:31),1
07:28,07:28,TES,Fangschleuse Tesla Süd (ab 06:53),
07:36 (+5),07:41,RE 3106,Hennigsdorf(b Berlin) (ab 06:35),1
07:46,07:46,RE 73757,Brandenburg Hbf (ab 06:44),1
07:47,07:47,RE 73722,Eisenhüttenstadt (ab 06:20),7
07:56,07:56,RE 3708,Dessau Hbf (ab 06:05),2
08:02,08:02,RE 3713,Senftenberg (ab 06:14),7
08:03 (+1),08:04,ICE 649,Hannover Hbf (ab 05:50),2
08:09 (+14),08:23,RE 73717,Magdeburg Hbf (ab 06:12),1
08:09,08:09,RE 73764,Eisenhüttenstadt (ab 06:20),7
08:21,08:21,RB 18145,Berlin Zoologischer Garten (ab 08:04),3
08:23,08:23,RE 3109,Cottbus Hbf (ab 07:01),7
08:24 (+9),08:33,RE 73807,Brandenburg Hbf (ab 07:22),1
08:28 (+21),08:49,ICE 851,Hannover Hbf (ab 06:09),2
08:36 (+3),08:39,RE 3108,Hennigsdorf(b Berlin) (ab 07:35),1
08:42,08:42,IC 2231,Magdeburg Hbf (ab 07:02),2
08:46,08:46,RE 73759,Brandenburg Hbf (ab 07:44),1
