Abfahrt ▼,Ist ▼,Zugnr. ▼,nach (Ankunft) ▼,Gleis ▼
00:00,00:00,RB 21962,Berlin Hbf (an 00:08),8
00:08,00:08,RB 62086,Berlin-Spandau (an 00:27),
00:12,00:12,RE 3360,Angermünde (an 01:26),
00:12,00:12,RE 3366,Eberswalde Hbf (an 01:04),7
00:15,00:15,RB 21964,Berlin Hbf (an 00:23),8
00:17,00:17,ICE 1500,Berlin Gesundbrunnen (an 00:33),7
00:31,00:31,RB 21966,Berlin Hbf (an 00:39),8
00:51,00:51,RE 3363,Woltersdorf/Nuthe-Urstromtal (an 01:29),
01:36,01:36,RJ 479,Praha hl.n. (an 05:25),
01:53,01:53,RE 3362,Eberswalde Hbf (an 02:48),
04:15,04:15,RB 21806,Berlin Hbf (an 04:23),
04:18 (+3),04:21,ICE 646,Köln Hbf (an 09:33),7
04:25,04:25,ICE 277,Chur (an 14:22),6
04:45,04:45,RB 21808,Berlin Hbf (an 04:53),
04:54,04:54,RE 62040,Elsterwerda (an 06:29),
04:57,04:57,RJ 478,Hamburg-Altona (an 07:26),7
05:00,05:00,RE 21810,Berlin Hbf (an 05:08),
05:06,05:06,RE 62003,Wittenberge (an 06:56),8
05:10,05:10,RE 3302,Stralsund Hbf (an 08:45),6
05:15,05:15,RE 21812,Berlin Hbf (an 05:23),
05:20,05:20,ICE 608,Hamburg-Altona (an 07:41),7
05:26,05:26,ICE 946,Köln Hbf (an 10:35),6
05:31,05:31,RB 21814,Berlin Hbf (an 05:39),
05:31,05:31,RE 3504,Stralsund Hbf (an 08:51),
05:35,05:35,ICE 2293,Frankfurt(Main)Hbf (an 10:19),
05:35,05:35,ICE 2593,Frankfurt(Main)Hbf (an 10:19),5
05:35,05:35,ICE 593,Fulda (an 08:47),
05:42 (+3),05:45,ICE 1501,München Hbf (an 09:41),5
05:44,05:44,RE 3167,Schorndorf (an 17:09),7
05:45 (+1),05:46,RB 18501,Berlin Hbf (an 05:53),
05:45,05:45,RE 18501,Berlin Hbf (an 05:53),
05:46,05:46,RE 3341,Lutherstadt Wittenberg Hbf (an 07:06),
05:51,05:51,RE 62000,Doberlug-Kirchhain (an 07:04),
05:58,05:58,ICE 2821,München Hbf (an 10:42),
05:58 (+10),06:08,ICE 2826,Hamburg-Altona (an 08:24),
05:58 (+2),06:00,ICE 701,Graz Hbf (an 13:15),5
05:58 (+10),06:08,ICE 808,Hamburg-Altona (an 08:24),6
06:00,06:00,RE 21818,Berlin Hbf (an 06:08),
06:05,06:05,ICE 240,Amsterdam Centraal (an 11:59),7
06:07 (+1),06:08,RE 62005,Wismar (an 09:37),8
06:07,06:07,RE 8,Lübeck Hbf (an 22:52),
06:12 (+1),06:13,RE 3342,Schwedt(Oder) (an 07:55),6
06:15,06:15,RB 21820,Berlin Hbf (an 06:23),
06:15 (+1),06:16,RE 3164,Jüterbog (an 06:54),5
06:16,06:16,RB 18500,Lübbenau(Spreewald) (an 07:16),
06:16,06:16,RE 20,Cottbus Hbf (an 22:48),
