Ankunft ▼,Ist ▼,Zugnr. ▼,von (Abfahrt) ▼,Gleis ▼
00:04,00:04,RB 93138,Berlin-Wannsee (ab 23:30),1
00:14,00:14,RE 73749,Magdeburg Hbf (ab 22:07),1
00:46,00:46,RB 21968,Flughafen BER (ab 00:30),2
01:00,01:00,RB 93140,Berlin Gesundbrunnen (ab 00:49),13
01:31,01:31,RE 73752,Frankfurt(Oder) (ab 00:29),2
01:36,01:36,RE 73791,Magdeburg Hbf (ab 23:21),1
01:58,01:58,RB 21969,Berlin-Charlottenburg (ab 01:33),1
02:38,02:38,RB 21802,Flughafen BER (ab 02:22),2
02:51,02:51,RE 73793,Magdeburg Hbf (ab 00:42),1
03:13,03:13,RB 21803,Berlin-Charlottenburg (ab 02:48),1
04:25 (+18),04:43,RE 73751,Brandenburg Hbf (ab 03:13),
04:39 (+5),04:44,RB 18300,Wünsdorf-Waldstadt (ab 03:43),14
04:43,04:43,RB 61180,Werneuchen (ab 04:04),7
04:44,04:44,RB 18201,Berlin-Lichtenberg (ab 04:41),13
04:44,04:44,RE 73716,Frankfurt(Oder) (ab 03:38),2
04:44 (+2),04:46,RE 73801,Berlin-Charlottenburg (ab 04:20),
04:54,04:54,RB 21813,Berlin-Charlottenburg (ab 04:29),1
04:56,04:56,RE 3707,Lübbenau(Spreewald) (ab 03:53),2
05:05,05:05,RE 73758,Frankfurt(Oder) (ab 04:15),2
05:16 (+4),05:20,RB 18200,Ludwigsfelde (ab 04:38),14
05:18,05:18,RE 3103,Cottbus Hbf (ab 04:00),2
05:24,05:24,RB 21817,Berlin-Charlottenburg (ab 05:00),
05:30,05:30,RE 73753,Brandenburg Hbf (ab 04:17),1
05:39,05:39,RE 73718,Frankfurt(Oder) (ab 04:39),2
05:40,05:40,RE 3102,Berlin-Charlottenburg (ab 05:15),1
05:59,05:59,RE 3704,Bad Belzig (ab 04:41),1
06:18,06:18,RE 3105,Cottbus Hbf (ab 04:57),2
06:40,06:40,RE 3104,Hennigsdorf(b Berlin) (ab 05:35),1
07:10,07:10,IC 2432,Cottbus Hbf (ab 06:01),2
08:40,08:40,RE 3108,Hennigsdorf(b Berlin) (ab 07:35),1
08:51,08:51,RE 73759,Brandenburg Hbf (ab 07:44),1
08:56,08:56,RE 3715,Senftenberg (ab 07:14),2
09:00,09:00,RE 3710,Dessau Hbf (ab 07:05),1
09:01,09:01,RB 61108,Templin Stadt (ab 07:33),7
09:14,09:14,RE 73719,Magdeburg Hbf (ab 07:12),1
09:20,09:20,RB 18311,Eberswalde Hbf (ab 08:35),13
09:42,09:42,RE 73726,Frankfurt(Oder) (ab 08:38),2
09:51,09:51,RE 73761,Brandenburg Hbf (ab 08:44),1
09:56,09:56,RE 3717,Senftenberg (ab 08:14),2
10:00,10:00,IC 2472,Dresden Hbf (ab 08:01),14
10:00,10:00,RE 3712,Bad Belzig (ab 08:41),1
10:03,10:03,RE 73768,Frankfurt(Oder) (ab 09:08),2
10:14,10:14,RE 73721,Magdeburg Hbf (ab 08:12),1
10:18,10:18,RE 3113,Cottbus Hbf (ab 09:03),2
10:20,10:20,RB 18313,Eberswalde Hbf (ab 09:35),13
10:40,10:40,RE 3112,Hennigsdorf(b Berlin) (ab 09:35),1
10:42,10:42,RE 73728,Frankfurt(Oder) (ab 09:38),2
10:51,10:51,RE 73763,Brandenburg Hbf (ab 09:44),1
10:56,10:56,RE 3719,Senftenberg (ab 09:14),2
11:00,11:00,RE 3714,Dessau Hbf (ab 09:05),1
11:01,11:01,RB 61112,Templin Stadt (ab 09:33),8
11:14,11:14,RE 73723,Magdeburg Hbf (ab 09:12),1
