Abfahrt ▼,Ist ▼,Zugnr. ▼,nach (Ankunft) ▼,Gleis ▼
00:06,00:06,RE 73794,Brandenburg Hbf (an 00:54),
00:34,00:34,RE 3745,Bad Belzig (an 01:32),1
02:02,02:02,RE 73752,Brandenburg Hbf (an 02:51),
03:17,03:17,RE 73754,Brandenburg Hbf (an 04:06),
04:49,04:49,RE 73756,Brandenburg Hbf (an 05:33),
05:13,05:13,RE 73716,Brandenburg Hbf (an 05:57),
07:10,07:10,RE 73720,Potsdam Hbf (an 07:26),
07:20,07:20,RE 3711,Dessau Hbf (an 08:53),2
07:26,07:26,ICE 795,Karlsruhe Hbf (an 13:17),4
07:34,07:34,RE 73762,Potsdam Hbf (an 07:51),
07:39 (+3),07:42,IC 2432,Hannover Hbf (an 10:25),
08:12,08:12,RE 73722,Potsdam Hbf (an 08:29),
08:20,08:20,RE 3713,Dessau Hbf (an 09:53),2
08:34,08:34,RE 73764,Potsdam Hbf (an 08:51),
09:12,09:12,RE 73724,Magdeburg Hbf (an 10:55),
09:20,09:20,RE 3715,Dessau Hbf (an 10:53),2
10:02 (+7),10:09,RE 3614,Velten (an 10:57),
10:12,10:12,RE 73726,Magdeburg Hbf (an 11:55),
10:16,10:16,RE 3717,Dessau Hbf (an 11:53),2
11:03,11:03,RE 3616,Neuruppin Rheinsberger Tor (an 12:25),
11:10,11:10,RB 18612,Nauen (an 11:49),
11:12,11:12,RE 73728,Magdeburg Hbf (an 12:55),
11:16,11:16,RE 3719,Dessau Hbf (an 12:53),3
11:28 (+1),11:29,ICE 799,Karlsruhe Hbf (an 17:19),3
12:12,12:12,RE 73730,Magdeburg Hbf (an 13:55),4
12:20,12:20,RE 3721,Dessau Hbf (an 13:53),2
13:03 (+1),13:04,RE 3620,Neuruppin Rheinsberger Tor (an 14:25),3
13:10,13:10,RB 18616,Nauen (an 13:49),1
13:12,13:12,RE 73732,Magdeburg Hbf (an 14:55),
13:22,13:22,RB 18259,Wustermark (an 13:46),1
13:28 (+1),13:29,ICE 993,Frankfurt(M) Flughafen Fernbf (an 17:52),4
15:27,15:27,ICE 995,Stuttgart Hbf (an 21:29),3
15:34,15:34,RE 73778,Potsdam Hbf (an 15:51),
15:41 Ausfall,--:--,IC 2034,Hannover Hbf (an 18:23),3
16:10,16:10,RE 73738,Magdeburg Hbf (an 17:55),1
16:20,16:20,RE 3729,Potsdam Hbf (an 16:38),
17:10,17:10,RE 73740,Magdeburg Hbf (an 18:55),
17:28 (+1),17:29,ICE 997,Frankfurt(Main)Hbf (an 21:40),3
17:34,17:34,RE 73782,Brandenburg Hbf (an 18:19),
18:12,18:12,RE 73742,Magdeburg Hbf (an 19:55),
18:34,18:34,RE 73784,Brandenburg Hbf (an 19:19),
19:03 (+3),19:06,RE 3632,Neuruppin Rheinsberger Tor (an 20:25),
19:12,19:12,RE 73744,Magdeburg Hbf (an 20:59),
19:20,19:20,RE 3735,Dessau Hbf (an 20:53),2
19:28,19:28,ICE 999,Kassel-Wilhelmshöhe (an 22:13),4
19:34,19:34,RE 26768,Brandenburg Hbf (an 20:19),
20:12,20:12,RE 73746,Magdeburg Hbf (an 21:59),4
20:20,20:20,RE 3737,Dessau Hbf (an 21:53),2
20:34,20:34,RE 73788,Brandenburg Hbf (an 21:21),1
21:12,21:12,RE 73748,Magdeburg Hbf (an 22:55),4
21:20,21:20,RE 3739,Dessau Hbf (an 22:53),2
22:06,22:06,RE 73790,Magdeburg Hbf (an 00:09),4
22:20,22:20,RE 3741,Bad Belzig (an 23:17),2
23:06,23:06,RE 73792,Brandenburg Hbf (an 23:54),
23:20,23:20,RE 3743,Dessau Hbf (an 00:53),2
