Ankunft ▼,Ist ▼,Zugnr. ▼,von (Abfahrt) ▼,Gleis ▼
04:51,04:51,RB 61101,Berlin Ostkreuz (ab 04:48),15
05:51,05:51,RB 61103,Berlin Ostkreuz (ab 05:48),15
05:56,05:56,RB 61102,Templin Stadt (ab 04:33),20
06:22,06:22,RB 18202,Ludwigsfelde (ab 05:38),21
06:51,06:51,RB 61105,Berlin Ostkreuz (ab 06:48),15
06:56,06:56,RB 61104,Templin Stadt (ab 05:33),22
07:56,07:56,RB 61106,Templin Stadt (ab 06:33),20
09:51,09:51,RB 61111,Berlin Ostkreuz (ab 09:48),15
10:22,10:22,RB 18210,Ludwigsfelde (ab 09:38),21
10:51,10:51,RB 61113,Berlin Ostkreuz (ab 10:48),15
10:56,10:56,RB 61112,Templin Stadt (ab 09:33),20
11:22,11:22,RB 18212,Ludwigsfelde (ab 10:38),21
11:35,11:35,RB 61194,Werneuchen (ab 11:04),17
11:56,11:56,RB 61114,Templin Stadt (ab 10:33),20
13:06,13:06,RB 61232,Werneuchen (ab 12:34),17
13:15,13:15,RB 18319,Eberswalde Hbf (ab 12:35),21
13:22,13:22,RB 18216,Ludwigsfelde (ab 12:38),21
13:35,13:35,RB 61198,Werneuchen (ab 13:04),17
13:39,13:39,RB 18219,Oranienburg (ab 13:09),21
13:45,13:45,RB 18318,Blankenfelde(Teltow-Fläming) (ab 13:09),16
13:56,13:56,RB 61118,Templin Stadt (ab 12:33),20
14:06,14:06,RB 61234,Werneuchen (ab 13:34),17
14:15,14:15,RB 18321,Eberswalde Hbf (ab 13:35),21
14:22,14:22,RB 18218,Ludwigsfelde (ab 13:38),21
14:39,14:39,RB 18221,Oranienburg (ab 14:09),21
14:51,14:51,RB 61121,Berlin Ostkreuz (ab 14:48),15
14:56,14:56,RB 61120,Templin Stadt (ab 13:33),20
15:22,15:22,RB 18220,Ludwigsfelde (ab 14:38),21
15:51,15:51,RB 61123,Berlin Ostkreuz (ab 15:48),15
15:56,15:56,RB 61122,Templin Stadt (ab 14:33),20
16:22,16:22,RB 18222,Ludwigsfelde (ab 15:38),21
16:51,16:51,RB 61125,Berlin Ostkreuz (ab 16:48),15
16:56,16:56,RB 61124,Templin Stadt (ab 15:33),20
17:22,17:22,RB 18224,Ludwigsfelde (ab 16:38),21
17:51,17:51,RB 61127,Berlin Ostkreuz (ab 17:48),15
17:56,17:56,RB 61126,Templin Stadt (ab 16:33),20
18:22,18:22,RB 18226,Ludwigsfelde (ab 17:38),21
18:35,18:35,RB 61208,Werneuchen (ab 18:04),17
18:39,18:39,RB 18229,Oranienburg (ab 18:09),21
18:45,18:45,RB 18328,Blankenfelde(Teltow-Fläming) (ab 18:09),16
18:51,18:51,RB 61129,Berlin Ostkreuz (ab 18:48),15
18:56,18:56,RB 61128,Templin Stadt (ab 17:33),20
19:06,19:06,RB 61447,Müncheberg(Mark) (ab 18:25),15
19:15,19:15,RB 18331,Eberswalde Hbf (ab 18:35),21
19:22,19:22,RB 18228,Ludwigsfelde (ab 18:38),21
19:35,19:35,RB 61210,Werneuchen (ab 19:04),17
19:39,19:39,RB 18231,Oranienburg (ab 19:09),21
19:45,19:45,RB 18330,Blankenfelde(Teltow-Fläming) (ab 19:09),15
19:56,19:56,RB 61130,Templin Stadt (ab 18:33),20
20:06,20:06,RB 61246,Werneuchen (ab 19:34),17
20:06,20:06,RB 61449,Müncheberg(Mark) (ab 19:25),16
20:15,20:15,RB 18333,Eberswalde Hbf (ab 19:35),21
20:22,20:22,RB 18230,Ludwigsfelde (ab 19:38),21
20:51,20:51,RB 61133,Berlin Ostkreuz (ab 20:48),15
20:56,20:56,RB 61132,Templin Stadt (ab 19:33),20
21:45,21:45,RB 18334,Blankenfelde(Teltow-Fläming) (ab 21:09),15
21:56,21:56,RB 61134,Templin Stadt (ab 20:33),17
22:15,22:15,RB 18337,Eberswalde Hbf (ab 21:35),21
22:35,22:35,RB 61216,Werneuchen (ab 22:04),17
23:22,23:22,RB 18236,Flughafen BER (ab 22:58),21
