Abfahrt ▼,Ist ▼,Zugnr. ▼,nach (Ankunft) ▼,Gleis ▼
00:06,00:06,RE 73794,Brandenburg Hbf (an 00:54),
00:34,00:34,RE 3745,Bad Belzig (an 01:32),1
04:49,04:49,RE 73756,Brandenburg Hbf (an 05:33),
05:13,05:13,RE 73716,Kirchmöser (an 06:05),
05:20,05:20,RE 3707,Dessau Hbf (an 06:53),2
05:33,05:33,RE 73758,Potsdam Park Sanssouci (an 05:59),
06:12,06:12,RE 73718,Magdeburg Hbf (an 07:55),
06:20,06:20,RE 3709,Dessau Hbf (an 07:53),2
06:22,06:22,RB 18245,Potsdam Hbf (an 07:23),
06:34,06:34,RE 73760,Potsdam Park Sanssouci (an 06:59),
06:50,06:50,RE 73804,Potsdam Hbf (an 07:05),
07:10,07:10,RE 73720,Magdeburg Hbf (an 08:55),
07:20,07:20,RE 3711,Dessau Hbf (an 08:53),2
07:22,07:22,RB 18247,Potsdam Park Sanssouci (an 08:15),
07:26,07:26,ICE 2295,Kassel-Wilhelmshöhe (an 10:11),
07:26,07:26,ICE 795,Kassel-Wilhelmshöhe (an 10:11),4
07:34,07:34,RE 73762,Potsdam Park Sanssouci (an 07:59),
07:39,07:39,IC 2432,Hannover Hbf (an 10:25),4
07:50,07:50,RE 73806,Potsdam Hbf (an 08:05),
08:02 (+50),08:52,RE 3610,Falkensee (an 08:21),
08:12,08:12,RE 73722,Magdeburg Hbf (an 09:55),
08:20,08:20,RE 3713,Dessau Hbf (an 09:53),2
09:09,09:09,RB 18608,Nauen (an 09:49),3
09:12,09:12,RE 73724,Magdeburg Hbf (an 10:55),
09:20,09:20,RE 3715,Dessau Hbf (an 10:53),2
10:02,10:02,RE 3614,Kremmen (an 11:07),2
10:09,10:09,RB 18610,Nauen (an 10:49),3
10:12,10:12,RE 73726,Magdeburg Hbf (an 11:55),
10:16,10:16,RE 3717,Dessau Hbf (an 11:53),2
10:22,10:22,RB 18253,Potsdam Hbf (an 11:23),3
11:03,11:03,RE 3616,Kremmen (an 12:07),3
11:10,11:10,RB 18612,Nauen (an 11:49),1
11:12,11:12,RE 73728,Magdeburg Hbf (an 12:55),4
11:16,11:16,RE 3719,Dessau Hbf (an 12:53),3
11:22,11:22,RB 18255,Potsdam Hbf (an 12:23),1
11:28,11:28,ICE 799,Kassel-Wilhelmshöhe (an 14:11),
12:02,12:02,RE 3618,Kremmen (an 13:07),2
12:10,12:10,RB 18614,Nauen (an 12:49),3
12:12,12:12,RE 73730,Magdeburg Hbf (an 13:55),4
12:20,12:20,RE 3721,Dessau Hbf (an 13:53),2
12:22,12:22,RB 18257,Potsdam Hbf (an 13:23),3
12:34,12:34,RE 73772,Brandenburg Hbf (an 13:19),3
13:03,13:03,RE 3620,Kremmen (an 14:07),3
13:10,13:10,RB 18616,Nauen (an 13:49),1
13:12,13:12,RE 73732,Magdeburg Hbf (an 14:55),4
13:16,13:16,RE 3723,Dessau Hbf (an 14:53),3
13:22,13:22,RB 18259,Potsdam Hbf (an 14:23),1
13:28,13:28,ICE 993,Kassel-Wilhelmshöhe (an 16:11),4
13:34,13:34,RE 73774,Brandenburg Hbf (an 14:19),3
14:02,14:02,RE 3622,Kremmen (an 15:07),2
14:10,14:10,RB 18618,Nauen (an 14:49),3
14:12,14:12,RE 73734,Magdeburg Hbf (an 15:55),4
14:20,14:20,RE 3725,Dessau Hbf (an 15:53),2
14:22,14:22,RB 18261,Potsdam Hbf (an 15:23),3
14:34,14:34,RE 73776,Brandenburg Hbf (an 15:19),
14:48,14:48,RE 73812,Brandenburg Hbf (an 15:33),
15:03,15:03,RE 3624,Kremmen (an 16:07),3
15:08,15:08,RB 18620,Nauen (an 15:49),1
15:11,15:11,RE 73736,Magdeburg Hbf (an 16:55),
15:20,15:20,RE 3727,Dessau Hbf (an 16:53),1
15:22,15:22,RB 18263,Potsdam Hbf (an 16:23),4
15:27,15:27,ICE 995,Kassel-Wilhelmshöhe (an 18:11),3
15:34,15:34,RE 73778,Brandenburg Hbf (an 16:23),
15:41,15:41,IC 2034,Hannover Hbf (an 18:23),3
15:51,15:51,RE 73814,Brandenburg Hbf (an 16:33),
16:02,16:02,RE 3626,Kremmen (an 17:07),2
16:10,16:10,RB 18622,Nauen (an 16:49),3
16:10,16:10,RE 73738,Magdeburg Hbf (an 17:55),
16:20,16:20,RE 3729,Dessau Hbf (an 17:53),2
16:22,16:22,RB 18265,Potsdam Hbf (an 17:23),3
16:34,16:34,RE 73780,Brandenburg Hbf (an 17:19),
16:48,16:48,RE 73816,Brandenburg Hbf (an 17:33),
17:03,17:03,RE 3628,Kremmen (an 18:07),3
17:08,17:08,RB 18624,Nauen (an 17:49),1
17:10,17:10,RE 73740,Magdeburg Hbf (an 18:55),
17:20,17:20,RE 3731,Dessau Hbf (an 18:53),1
17:22,17:22,RB 18267,Potsdam Hbf (an 18:23),4
17:28,17:28,ICE 2833,Kassel-Wilhelmshöhe (an 20:11),3
17:28,17:28,ICE 997,Kassel-Wilhelmshöhe (an 20:11),3
17:34,17:34,RE 73782,Brandenburg Hbf (an 18:19),
17:50,17:50,RE 73818,Brandenburg Hbf (an 18:34),
18:02,18:02,RB 3630,Kremmen (an 19:07),2
18:10,18:10,RB 18626,Nauen (an 18:49),3
18:12,18:12,RE 73742,Magdeburg Hbf (an 19:55),
18:20,18:20,RE 3733,Dessau Hbf (an 19:53),2
18:22,18:22,RB 18269,Potsdam Hbf (an 19:23),3
18:34,18:34,RE 73784,Brandenburg Hbf (an 19:19),
18:51,18:51,RE 73820,Brandenburg Hbf (an 19:33),
19:03,19:03,RB 3632,Kremmen (an 20:07),2
19:10,19:10,RB 18628,Nauen (an 19:49),3
19:12,19:12,RE 73744,Magdeburg Hbf (an 20:59),
19:20,19:20,RE 3735,Dessau Hbf (an 20:53),2
