Abfahrt ▼,Ist ▼,Zugnr. ▼,nach (Ankunft) ▼,Gleis ▼
00:02,00:02,RE 73794,Brandenburg Hbf (an 00:55),4
00:11,00:11,RE 5666,Berlin Hbf (an 00:30),
00:11,00:11,RE 73797,Berlin Ostbahnhof (an 00:25),2
00:22 (+110),02:12,ICE 947,Berlin Ostbahnhof (an 00:36),1
00:23,00:23,RB 21962,Berlin-Charlottenburg (an 00:26),4
00:26,00:26,RE 5666,Berlin Ostbahnhof (an 00:42),
00:26,00:26,RE 62095,Berlin Ostbahnhof (an 00:42),
00:35,00:35,RE 3745,Bad Belzig (an 01:31),3
00:35,00:35,RE 7,Hamburg Hbf (an 23:24),
00:46,00:46,RE 3140,Cottbus Hbf (an 02:40),1
00:51,00:51,RE 20173,Berlin Ostbahnhof (an 01:06),
00:51,00:51,RE 73799,Berlin Ostbahnhof (an 01:06),2
00:57,00:57,RE 3141,Berlin-Charlottenburg (an 01:00),4
00:57,00:57,RE 3742,Berlin Ostbahnhof (an 01:14),2
01:11,01:11,RB 21968,Berlin-Charlottenburg (an 01:13),4
01:16,01:16,ICE 2819,Berlin Ostbahnhof (an 01:30),2
01:16,01:16,RE 73791,Erkner (an 01:53),2
01:28,01:28,ICE 901,Berlin Ostbahnhof (an 00:23),2
01:28,01:28,RB 62107,Berlin Ostbahnhof (an 01:44),2
01:37,01:37,RB 21969,Flughafen BER (an 02:15),2
01:44,01:44,RE 17493,Berlin Ostbahnhof (an 01:59),
01:44,01:44,RE 61987,Berlin Ostbahnhof (an 01:59),
01:58,01:58,RE 73752,Brandenburg Hbf (an 02:51),3
02:01,02:01,RB 21800,Berlin-Charlottenburg (an 02:04),4
02:06,02:06,RE 20158,Berlin Ostbahnhof (an 02:20),
02:06,02:06,RE 62113,Berlin Ostbahnhof (an 02:20),
02:31,02:31,RE 3143,Berlin Ostbahnhof (an 02:48),
02:31,02:31,RE 73793,Erkner (an 03:09),2
02:32 (+29),03:01,ICE 1707,Berlin Ostbahnhof (an 01:40),2
02:36,02:36,RE 3701,Bad Belzig (an 03:33),3
02:36,02:36,RE 3703,Berlin-Wannsee (an 02:48),
02:52,02:52,RB 21803,Flughafen BER (an 03:33),2
03:13,03:13,RE 73754,Magdeburg Hbf (an 05:08),3
03:22,03:22,RB 21805,Flughafen BER (an 04:03),1
03:59,03:59,RB 21809,Flughafen BER (an 04:45),1
04:04,04:04,RE 73751,Berlin Ostbahnhof (an 04:21),
04:17,04:17,RB 21811,Flughafen BER (an 05:00),
04:24,04:24,RE 73801,Berlin Ostbahnhof (an 04:40),
04:33,04:33,RB 21813,Flughafen BER (an 05:14),2
04:45,04:45,RE 1,Mannheim Hbf (an 20:20),
04:45,04:45,RE 73756,Brandenburg Hbf (an 05:33),3
05:04,05:04,FEX,Karlsruhe Hbf (an 10:36),
05:04,05:04,RB 21817,Flughafen BER (an 05:45),2
05:09,05:09,RE 73716,Magdeburg Hbf (an 06:50),3
05:09,05:09,RE 73753,Erkner (an 05:48),2
05:19,05:19,RE 3102,Cottbus Hbf (an 06:56),1
05:21,05:21,RE 3707,Dessau Hbf (an 06:53),3
05:30 (+7),05:37,ICE 1541,Berlin Ostbahnhof (an 05:46),1
05:30,05:30,RE 73758,Brandenburg Hbf (an 06:19),4
05:34,05:34,ICE 946,Köln Hbf (an 10:35),3
05:39,05:39,RE 3704,Senftenberg (an 07:41),2
05:44,05:44,RE 3103,Hennigsdorf(b Berlin) (an 06:23),4
05:52,05:52,RE 73713,Berlin Ostbahnhof (an 06:09),2
06:08,06:08,RE 73718,Magdeburg Hbf (an 07:50),4
06:19,06:19,RE 3104,Cottbus Hbf (an 07:57),1
06:30,06:30,RE 73755,Erkner (an 07:10),2
06:30,06:30,RE 73760,Brandenburg Hbf (an 07:19),4
06:36,06:36,ICE 279,Interlaken Ost (an 15:59),3
06:39,06:39,RE 3706,Berlin Ostbahnhof (an 06:56),2
06:44,06:44,ICE 1272,Berlin Ostbahnhof (an 07:02),1
06:44,06:44,RE 3105,Hennigsdorf(b Berlin) (an 07:23),4
06:52,06:52,RE 73715,Erkner (an 07:31),2
07:08,07:08,RE 73720,Magdeburg Hbf (an 08:50),4
07:08,07:08,RE 92078,Potsdam Hbf (an 07:29),
07:19,07:19,RE 3106,Cottbus Hbf (an 08:56),1
07:21,07:21,RE 3711,Dessau Hbf (an 08:53),4
07:30,07:30,RE 73757,Erkner (an 08:11),2
07:30,07:30,RE 73762,Brandenburg Hbf (an 08:23),4
07:30,07:30,RE 75851,Potsdam Hbf (an 07:51),
07:39,07:39,IC 2432,Hannover Hbf (an 10:25),3
07:39,07:39,RE 3708,Senftenberg (an 09:41),2
07:44,07:44,RE 3107,Hennigsdorf(b Berlin) (an 08:23),4
07:52,07:52,RE 73717,Erkner (an 08:31),2
08:08,08:08,RE 33682,Magdeburg Hbf (an 09:50),
08:08,08:08,RE 73722,Magdeburg Hbf (an 09:50),3
08:19,08:19,RE 3108,Cottbus Hbf (an 09:55),1
08:21,08:21,RE 3713,Dessau Hbf (an 09:53),3
08:30,08:30,RE 73759,Erkner (an 09:14),2
08:30,08:30,RE 73764,Brandenburg Hbf (an 09:19),4
08:30,08:30,RE 75853,Berlin-Wannsee (an 08:41),
08:39,08:39,RE 3710,Senftenberg (an 10:41),2
08:44,08:44,RE 3109,Hennigsdorf(b Berlin) (an 09:23),4
08:52 (+10),09:02,RE 73719,Erkner (an 09:31),2
09:08,09:08,RE 33684,Magdeburg Hbf (an 10:50),
09:08,09:08,RE 73724,Magdeburg Hbf (an 10:50),3
09:19,09:19,RE 3110,Cottbus Hbf (an 10:55),1
09:21,09:21,RE 3715,Dessau Hbf (an 10:53),3
09:30,09:30,RE 73761,Erkner (an 10:10),2
09:30,09:30,RE 73766,Brandenburg Hbf (an 10:19),4
09:30,09:30,RE 75855,Brandenburg Hbf (an 10:19),
09:39,09:39,RE 3712,Senftenberg (an 11:41),1
09:44,09:44,RE 3111,Hennigsdorf(b Berlin) (an 10:23),4
09:52,09:52,RE 73721,Erkner (an 10:31),2
09:55,09:55,RE 73810,Brandenburg Hbf (an 10:36),
09:55,09:55,RE 73850,Brandenburg Hbf (an 10:36),
10:08,10:08,RE 33686,Magdeburg Hbf (an 11:50),
10:08,10:08,RE 73726,Magdeburg Hbf (an 11:50),4
10:19,10:19,RE 3112,Cottbus Hbf (an 11:55),1
10:21,10:21,RE 3717,Dessau Hbf (an 11:53),3
10:30,10:30,RE 73763,Erkner (an 11:10),2
10:30,10:30,RE 73768,Brandenburg Hbf (an 11:19),4
10:30,10:30,RE 75857,Brandenburg Hbf (an 11:19),
10:39,10:39,RE 3714,Senftenberg (an 12:41),2
10:44,10:44,RE 3113,Hennigsdorf(b Berlin) (an 11:23),4
10:52 (+2),10:54,RE 73723,Erkner (an 11:31),2
10:56,10:56,RE 73852,Brandenburg Hbf (an 11:36),
11:08,11:08,RE 33688,Magdeburg Hbf (an 12:50),
11:08,11:08,RE 73728,Magdeburg Hbf (an 12:50),4
11:19,11:19,RE 3114,Cottbus Hbf (an 12:55),1
11:21,11:21,RE 3719,Dessau Hbf (an 12:53),3
11:30,11:30,RE 73765,Erkner (an 12:10),2
11:30,11:30,RE 73770,Brandenburg Hbf (an 12:19),4
11:30,11:30,RE 92646,Brandenburg Hbf (an 12:19),
11:39,11:39,RE 3716,Senftenberg (an 13:41),2
11:44,11:44,RE 3115,Hennigsdorf(b Berlin) (an 12:23),4
11:52,11:52,RE 73725,Erkner (an 12:31),2
11:55,11:55,RE 73854,Brandenburg Hbf (an 12:36),
12:08,12:08,RE 33690,Magdeburg Hbf (an 13:50),
12:08,12:08,RE 73730,Magdeburg Hbf (an 13:50),4
12:19,12:19,RE 3116,Cottbus Hbf (an 13:55),1
12:21,12:21,RE 3721,Dessau Hbf (an 13:53),3
