Abfahrt ▼,Ist ▼,Zugnr. ▼,nach (Ankunft) ▼,Gleis ▼
00:22,00:22,RE 3360,Eberswalde Hbf (an 01:04),
00:22,00:22,RE 3366,Eberswalde Hbf (an 01:04),6
00:29 (+10),00:39,ICE 1500,Berlin Gesundbrunnen (an 00:33),5
00:40,00:40,RE 3363,Jüterbog (an 01:41),1
00:53,00:53,RE 3165,Rathenow (an 01:54),
01:00 (+17),01:17,RJ 2579,Praha hl.n. (an 05:25),
01:00,01:00,RJ 479,Praha hl.n. (an 05:25),4
01:03,01:03,ICE 947,Berlin Südkreuz (an 01:09),2
02:57,02:57,RB 10,Frankfurt(Main)Hbf (an 20:04),
02:57,02:57,RE 62090,Nauen (an 03:35),7
04:18,04:18,RE 3,Ulm Hbf (an 23:40),
04:18,04:18,RE 3340,Schwedt(Oder) (an 05:50),5
04:22,04:22,RE 62001,Wismar (an 07:27),
04:22,04:22,RE 8,Andernach (an 23:43),
04:28 (+1),04:29,ICE 646,Düsseldorf Hbf (an 09:11),4
04:45,04:45,EC 41,Warszawa Wschodnia (an 11:15),
04:45,04:45,RE 62040,Elsterwerda (an 06:29),
04:45,04:45,RE 62052,Elsterwerda (an 06:29),
04:46,04:46,RE 5,Freilassing (an 23:36),
04:54,04:54,RE 3145,Stendal Hbf (an 06:13),5
04:54,04:54,RE 4,Hamburg Hbf (an 21:45),
05:09,05:09,RE 3144,Falkenberg(Elster) (an 06:44),2
05:09,05:09,RJ 478,Hamburg-Harburg (an 07:32),5
05:22,05:22,RE 3302,Stralsund Hbf (an 08:45),5
05:25,05:25,RE 62003,Wittenberge (an 06:56),
05:27,05:27,ICE 279,Interlaken Ost (an 15:59),7
05:29 (+1),05:30,ICE 608,Hamburg Hbf (an 07:25),6
05:32,05:32,RE 3341,Lutherstadt Wittenberg Hbf (an 07:06),2
05:35 (+1),05:36,ICE 946,Düsseldorf Hbf (an 10:08),7
05:35,05:35,ICE 956,Köln Hbf (an 10:12),
05:36 (+1),05:37,ICE 1501,München Hbf (an 09:41),4
05:38 (+82),07:00,ICE 1541,Berlin Südkreuz (an 05:47),3
05:38 (+74),06:52,ICE 2451,Düsseldorf Flughafen (an 23:57),
05:43,05:43,RE 62000,Elsterwerda (an 07:15),
05:46,05:46,RE 3504,Stralsund Hbf (an 08:51),
05:52 (+2),05:54,ICE 701,Graz Hbf (an 13:15),3
05:54,05:54,RE 3167,Stendal Hbf (an 07:13),7
06:07,06:07,RB 18500,Lübbenau(Spreewald) (an 07:16),1
06:07,06:07,RE 3164,Jüterbog (an 06:54),2
06:09 (+5),06:14,ICE 2846,Hamburg Hbf (an 08:11),
06:09 (+5),06:14,ICE 872,Hamburg Hbf (an 08:11),6
06:12,06:12,RJ 251,Villach Hbf (an 18:27),3
06:12,06:12,RJX 251,Villach Hbf (an 18:27),3
06:14 (+7),06:21,ICE 240,Amsterdam Centraal (an 12:31),6
06:21,06:21,RE 62005,Wismar (an 09:37),7
06:23,06:23,RE 3342,Schwedt(Oder) (an 07:55),6
06:29,06:29,ICE 503,München Hbf (an 11:07),3
06:30 (+8),06:38,ICE 595,München Hbf (an 15:14),4
06:35,06:35,EC 43,Warszawa Wschodnia (an 13:15),
06:36 (+6),06:42,ICE 1003,München Hbf (an 10:45),4
06:40,06:40,RE 3301,Lutherstadt Wittenberg Hbf (an 08:07),2 A - D
06:44,06:44,RE 62002,Elsterwerda (an 08:31),
06:46,06:46,RE 4352,Rostock Hbf (an 09:23),5
06:47 (+2),06:49,ICE 644,Düsseldorf Hbf (an 11:11),6
06:54 (+1),06:55,RE 3147,Rathenow (an 07:52),7
07:04 (+2),07:06,ICE 654,Wuppertal Hbf (an 11:33),7
07:07,07:07,RB 18502,Lübben(Spreewald) (an 08:06),
07:09 (+2),07:11,RE 3146,Falkenberg(Elster) (an 08:44),2
07:18 (+37),07:55,RE 62007,Wittenberge (an 08:56),
07:22,07:22,RE 21833,Berlin Südkreuz (an 07:29),
07:22,07:22,RE 3304,Stralsund Hbf (an 10:44),6
07:27 (+18),07:45,ICE 2551,Basel SBB (an 15:48),3
07:28,07:28,RJ 387,Praha hl.n. (an 11:25),
07:32,07:32,RE 3343,Luckenwalde (an 08:27),2
07:35,07:35,EC 59,Przemyśl Główny (an 18:48),
07:36,07:36,ICE 1503,München Hbf (an 11:43),4
07:37,07:37,ICE 606,Hamburg Hbf (an 09:24),6
07:43 (+2),07:45,RE 62004,Elsterwerda (an 09:14),2
07:46,07:46,RE 3506,St. Gallen(CH) (an 23:34),6
07:47 (+5),07:52,ICE 944,Düsseldorf Hbf (an 12:08),7
07:47 (+5),07:52,ICE 954,Köln Hbf (an 12:12),
