Ankunft ▼,Ist ▼,Zugnr. ▼,von (Abfahrt) ▼,Gleis ▼
00:05 (+6),00:11,RE 3182,Stendal Hbf (ab 22:50),3
00:08,00:08,RB 21962,Flughafen BER (ab 23:46),8
00:13 (+15),00:28,RE 3521,Stralsund Hbf (ab 21:06),4
00:19,00:19,RE 3360,Teltow (ab 00:00),
00:19,00:19,RE 3366,Lutherstadt Wittenberg Hbf (ab 22:52),6
00:21 (+38),00:59,ICE 947,Köln Hbf (ab 19:27),2
00:23 (+60),01:23,ICE 1500,München Hbf (ab 20:21),5
00:23,00:23,RB 21964,Ludwigsfelde (ab 23:32),8
00:30,00:30,RE 3319,Pasewalk (ab 22:44),4
00:36 (+2),00:38,RE 62038,Wismar (ab 21:21),2
00:39,00:39,RB 21966,Flughafen BER (ab 00:16),5
00:53,00:53,RB 21968,Flughafen BER (ab 00:31),
00:53 (+31),01:24,RJ 479,Hamburg-Altona (ab 22:35),4
01:22 (+77),02:39,ICE 2592,Frankfurt(Main)Hbf (ab 20:15),
01:33,01:33,RE 3361,Eberswalde Hbf (ab 00:53),5
01:44,01:44,RB 21800,Flughafen BER (ab 01:22),
01:49,01:49,RB 62087,Nauen (ab 01:13),
02:00,02:00,RE 3362,Lutherstadt Wittenberg Hbf (ab 00:34),
02:44,02:44,FEX,Eberswalde Hbf (ab 04:03),
02:44 (+1),02:45,RB 21802,Flughafen BER (ab 02:22),
02:47,02:47,RB 62089,Nauen (ab 02:11),
03:44,03:44,RB 62091,Nauen (ab 03:08),
04:23,04:23,RB 21806,Flughafen BER (ab 04:01),
04:25,04:25,ICE 646,Berlin Südkreuz (ab 04:18),
04:31,04:31,ICE 277,Berlin Südkreuz (ab 04:25),
04:40,04:40,RE 62040,Nauen (ab 04:03),
04:45,04:45,RE 3369,Eberswalde Hbf (ab 04:03),
04:53,04:53,RB 21808,Flughafen BER (ab 04:31),
05:04,05:04,RJ 478,Praha hl.n. (ab 00:33),5
