Ankunft ▼,Ist ▼,Zugnr. ▼,von (Abfahrt) ▼,Gleis ▼
00:08 (+2),00:10,ICE 947,Köln Hbf (ab 19:27),5
00:21,00:21,RE 62038,Nauen (ab 00:05),5
00:21,00:21,RE 8,Wismar (ab 04:26),
00:27 (+1),00:28,RB 62086,Baruth(Mark) (ab 23:19),3
00:59,00:59,RB 3642,Diekirch (ab 17:51),4
00:59,00:59,RE 3642,Beetz-Sommerfeld (ab 02:02),4
01:03,01:03,RE 3165,Berlin Hbf (ab 00:53),3
01:36,01:36,RB 62087,Nauen (ab 01:13),
02:08,02:08,RB 93188,Berlin Hbf (ab 01:57),
02:08,02:08,RE 62088,Berlin Hbf (ab 01:57),
02:34,02:34,RB 62089,Nauen (ab 02:11),5
03:08,03:08,RB 10,Berlin Hbf (ab 02:57),
03:08,03:08,RE 62090,Berlin Hbf (ab 02:57),3
03:31,03:31,RB 62091,Nauen (ab 03:08),
04:16,04:16,RB 18241,Berlin Gesundbrunnen (ab 04:02),
04:27,04:27,RE 62040,Nauen (ab 04:03),6
04:33,04:33,RE 62001,Berlin Hbf (ab 04:22),3
04:38,04:38,ICE 646,Berlin Südkreuz (ab 04:18),
04:42,04:42,ICE 277,Berlin Südkreuz (ab 04:25),
04:52,04:52,RE 3144,Rathenow (ab 04:09),
04:53,04:53,RE 3101,Berlin Gesundbrunnen (ab 04:38),
05:04,05:04,RE 3102,Nauen (ab 04:39),
05:04,05:04,RE 3145,Berlin Hbf (ab 04:54),
05:20,05:20,RB 18600,Berlin-Charlottenburg (ab 05:10),4
05:20,05:20,RE 62000,Wittenberge (ab 04:05),
05:27,05:27,RB 18240,Potsdam Hbf (ab 04:36),
05:28,05:28,RB 18243,Berlin Gesundbrunnen (ab 05:14),4
05:35,05:35,RB 18601,Nauen (ab 05:11),
05:35,05:35,RE 62003,Baruth(Mark) (ab 04:19),4
05:42 (+1),05:43,RE 3601,Neuruppin West (ab 04:26),5
05:45 (+9),05:54,ICE 946,Berlin Südkreuz (ab 05:26),3
05:52,05:52,RE 3164,Stendal Hbf (ab 04:48),6
06:04,06:04,RE 3167,Jüterbog (ab 05:02),4
06:13,06:13,RE 3606,Berlin-Charlottenburg (ab 06:02),3
06:17 (+4),06:21,ICE 1272,Wissembourg (ab 19:38),6
06:20,06:20,RB 18602,Berlin-Charlottenburg (ab 06:10),4
06:20 (+25),06:45,RE 62002,Wittenberge (ab 05:05),5
06:24,06:24,ICE 240,Berlin Südkreuz (ab 06:05),3
06:35,06:35,RB 18603,Nauen (ab 06:11),5
06:35,06:35,RE 62005,Elsterwerda (ab 04:29),3
06:43 (+8),06:51,ICE 279,Berlin Südkreuz (ab 06:20),4
06:43 (+1),06:44,RE 3603,Wittstock(Dosse) (ab 04:50),5
06:52,06:52,RE 3146,Rathenow (ab 06:09),6
