Ankunft ▼,Ist ▼,Zugnr. ▼,von (Abfahrt) ▼,Gleis ▼
00:04,00:04,RB 21962,Flughafen BER (ab 23:46),
00:15,00:15,RE 3360,Lutherstadt Wittenberg Hbf (ab 22:52),3
00:15 (+25),00:40,RE 3366,Lutherstadt Wittenberg Hbf (ab 22:52),3
00:19,00:19,RB 21964,Ludwigsfelde (ab 23:32),4
00:42,00:42,RE 3363,Berlin Hbf (ab 00:40),2
00:49,00:49,RB 21968,Flughafen BER (ab 00:31),4
00:55,00:55,RB 21967,Berlin Hbf (ab 00:52),1
01:57,01:57,RE 3362,Lutherstadt Wittenberg Hbf (ab 00:34),3
05:11,05:11,RE 3144,Berlin Hbf (ab 05:09),2
05:14 (+2),05:16,RE 3302,Falkenberg(Elster) (ab 03:40),3
05:34,05:34,RE 3341,Schwedt(Oder) (ab 04:04),1
05:39,05:39,RE 3504,Berlin Südkreuz (ab 05:34),3
05:47,05:47,RE 3167,Jüterbog (ab 05:02),3
06:09,06:09,RE 3164,Stendal Hbf (ab 04:48),2
06:17,06:17,RE 3503,Neubrandenburg (ab 04:27),2
06:39,06:39,RE 4352,Berlin Südkreuz (ab 06:34),3
06:42,06:42,RE 3301,Angermünde (ab 05:32),2
07:11,07:11,RE 3146,Rathenow (ab 06:09),2
07:14 (+2),07:16,RE 3304,Luckenwalde (ab 06:35),3
07:34,07:34,RE 3343,Schwedt(Oder) (ab 06:04),1
07:39 (+4),07:43,RE 3506,Berlin Südkreuz (ab 07:34),3
07:45 (+1),07:46,RE 62004,Schwerin Hbf (ab 04:56),1
07:47,07:47,RE 3169,Jüterbog (ab 07:02),3
07:49,07:49,RB 18505,Cottbus Hbf (ab 06:12),
08:04,08:04,RB 21834,Flughafen BER (ab 07:46),
08:09 (+3),08:12,RE 3166,Stendal Hbf (ab 06:47),2
08:12 (+1),08:13,RE 62009,Berlin Südkreuz (ab 08:07),4
08:15 (+4),08:19,RE 3344,Halle(Saale)Hbf (ab 05:46),3
08:18 (+10),08:28,RE 3505,Grimmen (ab 05:24),2
08:19,08:19,RE 21836,Flughafen BER (ab 08:01),
08:35,08:35,RB 21838,Flughafen BER (ab 08:16),
08:39 (+3),08:42,RE 4354,Berlin Südkreuz (ab 08:34),3
08:42 (+3),08:45,RE 3303,Stralsund Hbf (ab 05:10),2
08:46 (+19),09:05,RE 3149,Falkenberg(Elster) (ab 07:18),3
09:11,09:11,RE 3148,Rathenow (ab 08:05),2
09:17 (+4),09:21,RE 4355,Rostock Hbf (ab 06:34),2
09:39 (+1),09:40,RE 3508,Berlin Südkreuz (ab 09:34),3
09:47,09:47,RE 3171,Jüterbog (ab 09:02),3
10:09,10:09,RE 3168,Stendal Hbf (ab 08:47),2
10:10,10:10,RB 18508,Berlin Hbf (ab 10:07),1
10:11,10:11,RE 62013,Berlin Südkreuz (ab 10:07),4
10:16 (+12),10:28,RE 3507,Grimmen (ab 07:24),2
10:39,10:39,RE 4356,Berlin Südkreuz (ab 10:34),3
10:42,10:42,RE 3305,Stralsund Hbf (ab 07:10),2
10:46,10:46,RE 3151,Falkenberg(Elster) (ab 09:18),3
11:07,11:07,RB 18510,Berlin Hbf (ab 11:04),1
11:09,11:09,RE 62015,Elsterwerda (ab 09:29),4
11:11,11:11,RE 3150,Rathenow (ab 10:02),2
11:14 (+45),11:59,RE 3308,Luckenwalde (ab 10:35),3
11:16 (+22),11:38,RE 4357,Rostock Hbf (ab 08:34),
11:44,11:44,RE 62012,Wismar (ab 08:21),1
12:09,12:09,RE 3170,Stendal Hbf (ab 10:47),2
12:11,12:11,RE 62017,Berlin Südkreuz (ab 12:07),4
12:15 (+6),12:21,RE 3348,Lutherstadt Wittenberg Hbf (ab 10:45),3
12:39 (+7),12:46,RE 4358,Berlin Südkreuz (ab 12:34),3
12:42,12:42,RE 3307,Stralsund Hbf (ab 09:10),2
12:46,12:46,RE 3153,Falkenberg(Elster) (ab 11:18),3
13:09,13:09,RE 62019,Elsterwerda (ab 11:29),4
13:11,13:11,RE 3152,Rathenow (ab 12:02),2
13:14 (+39),13:53,RE 3310,Luckenwalde (ab 12:35),3
13:16 (+12),13:28,RE 4359,Rostock Hbf (ab 10:34),2
13:39 (+3),13:42,RE 3512,Berlin Südkreuz (ab 13:34),3
13:45,13:45,RE 62016,Wismar (ab 10:21),1
13:47,13:47,RE 3175,Jüterbog (ab 13:02),3
14:09,14:09,RE 3172,Stendal Hbf (ab 12:47),2
14:10,14:10,RB 18516,Berlin Hbf (ab 14:07),1
14:15,14:15,RE 3350,Lutherstadt Wittenberg Hbf (ab 12:52),3
14:16,14:16,RE 3511,Grimmen (ab 11:24),2
14:39 Ausfall,--:--,RE 4360,Berlin Südkreuz (ab 14:34),3
14:42 (+14),14:56,RE 3309,Stralsund Hbf (ab 11:10),2
14:46,14:46,RE 3155,Falkenberg(Elster) (ab 13:18),3
15:11 (+9),15:20,RE 3154,Rathenow (ab 14:02),2
