Ankunft ▼,Ist ▼,Zugnr. ▼,von (Abfahrt) ▼,Gleis ▼
00:05 (+7),00:12,RE 3182,Stendal Hbf (ab 22:50),3
00:08,00:08,FEX,Kullenmühle Bad Herrenalb (ab 10:04),
00:08 (+6),00:14,RB 21962,Flughafen BER (ab 23:46),
00:15,00:15,RB 62086,Baruth(Mark) (ab 23:19),7
00:19,00:19,RE 3360,Lutherstadt Wittenberg Hbf (ab 22:52),
00:19,00:19,RE 3366,Lutherstadt Wittenberg Hbf (ab 22:52),6
00:21 (+25),00:46,ICE 947,Köln Hbf (ab 19:27),2
00:23 (+28),00:51,ICE 1500,München Hbf (ab 20:21),5
00:30,00:30,RE 3319,Stralsund Hbf (ab 21:10),4
00:36,00:36,RE 62038,Wismar (ab 21:21),
00:36,00:36,RE 91738,Wismar (ab 21:21),
00:53 (+81),02:14,RJ 479,Hamburg-Altona (ab 22:35),4
01:47 (+27),02:14,ICE 2592,Frankfurt(Main)Hbf (ab 20:11),
01:54 (+6),02:00,ICE 274,Basel SBB (ab 18:16),3
02:10 (+12),02:22,ICE 647,Köln Hbf (ab 21:26),1
02:47,02:47,RB 62089,Nauen (ab 02:11),
04:20,04:20,EU 300453,Emmerich (ab 00:06),
04:25 (+5),04:30,ICE 2820,Berlin Südkreuz (ab 04:18),
04:25 (+4),04:29,ICE 646,Berlin Südkreuz (ab 04:18),4
04:31,04:31,ICE 277,Berlin Südkreuz (ab 04:25),7
04:40,04:40,RE 62040,Nauen (ab 04:03),
04:45,04:45,RE 3369,Eberswalde Hbf (ab 04:03),
05:04,05:04,RJ 478,Praha hl.n. (ab 00:33),5
05:06,05:06,RE 3144,Rathenow (ab 04:09),2
05:11,05:11,RE 4351,Neustrelitz Hbf (ab 03:49),
05:13,05:13,RE 62003,Baruth(Mark) (ab 04:19),7
05:18,05:18,RE 3302,Jüterbog (ab 04:22),5
05:21 (+39),06:00,ICE 2293,Berlin Gesundbrunnen (ab 05:17),4
05:21 (+39),06:00,ICE 2593,Berlin Gesundbrunnen (ab 05:17),4
05:25 (+7),05:32,ICE 2804,Berlin Südkreuz (ab 05:20),6
05:25 (+6),05:31,ICE 608,Berlin Südkreuz (ab 05:20),6
05:29,05:29,RE 3341,Schwedt(Oder) (ab 04:04),
05:31 (+32),06:03,ICE 946,Berlin Südkreuz (ab 05:26),7
05:32 (+3),05:35,ICE 1501,Berlin Gesundbrunnen (ab 05:26),4
05:34,05:34,RE 62000,Wittenberge (ab 04:05),2
05:39,05:39,RE 3504,Flughafen BER (ab 05:16),6
05:44 (+96),07:20,ICE 1541,Köln Hbf (ab 23:11),5
05:52,05:52,RE 3167,Jüterbog (ab 05:02),7
05:53,05:53,RB 18501,Flughafen BER (ab 05:31),
05:53,05:53,RE 18501,Flughafen BER (ab 05:31),
06:05,06:05,ICE 2834,München Hbf (ab 11:12),7
06:05,06:05,ICE 808,Berlin Südkreuz (ab 05:58),7
06:05,06:05,RE 3164,Stendal Hbf (ab 04:48),2
06:08,06:08,RE 21818,Flughafen BER (ab 05:46),8
06:10,06:10,ICE 240,Berlin Südkreuz (ab 06:05),6
06:11,06:11,RE 3503,Neubrandenburg (ab 04:27),2
06:15,06:15,RE 62005,Elsterwerda (ab 04:29),7
06:18 (+1),06:19,RE 3342,Lutherstadt Wittenberg Hbf (ab 04:52),6
06:22 (+1),06:23,ICE 503,Berlin Gesundbrunnen (ab 06:16),3
06:23,06:23,RB 21820,Flughafen BER (ab 06:01),
06:25 (+5),06:30,ICE 279,Berlin Südkreuz (ab 06:20),7
06:29 (+30),06:59,RE 3301,Pasewalk (ab 04:44),2 A - D
06:30 Ausfall,--:--,ICE 2824,Leipzig Hbf (ab 05:11),5
06:30 Ausfall,--:--,ICE 904,München Hbf (ab 23:17),5
06:32 (+4),06:36,ICE 1003,Berlin Gesundbrunnen (ab 06:26),4
06:35,06:35,RE 62002,Wittenberge (ab 05:05),2 D - G
06:39,06:39,RB 21822,Flughafen BER (ab 06:16),
06:39,06:39,RE 4352,Flughafen BER (ab 06:16),5
06:50,06:50,RE 3147,Falkenberg(Elster) (ab 05:14),7
06:53,06:53,RB 18503,Cottbus Hbf (ab 05:23),8
06:53,06:53,RE 18503,Cottbus Hbf (ab 05:23),8
