Abfahrt ▼,Ist ▼,Zugnr. ▼,nach (Ankunft) ▼,Gleis ▼
00:22,00:22,RE 3360,Eberswalde Hbf (an 01:04),
00:24 (+24),00:48,ICE 947,Berlin Südkreuz (an 00:29),2
00:29 (+20),00:49,ICE 1500,Berlin Gesundbrunnen (an 00:33),5
00:40,00:40,RE 3363,Jüterbog (an 01:41),1
00:52,00:52,RB 21967,Naumburg(Saale)Hbf (an 12:50),5
00:53,00:53,RE 3165,Schorndorf (an 16:39),
01:00,01:00,RJ 479,Praha hl.n. (an 05:25),4
01:52,01:52,RB 21969,Flughafen BER (an 02:14),6
02:57,02:57,RB 10,Berlin-Spandau (an 03:08),
03:07,03:07,RB 21803,Flughafen BER (an 03:29),1
03:37,03:37,RB 21805,Flughafen BER (an 04:00),1
04:18,04:18,RE 3340,Schwedt(Oder) (an 05:50),5
04:22,04:22,RB 21809,Berlin Südkreuz (an 04:29),
04:22,04:22,RE 62001,Wismar (an 07:27),7
04:22,04:22,RE 8,Verden(Aller) (an 22:41),
04:28,04:28,ICE 646,Köln Hbf (an 09:33),4
04:34 (+1),04:35,ICE 277,Chur (an 14:22),7
04:45,04:45,RE 62040,Elsterwerda (an 06:29),2
04:46 (+35),05:21,RE 4350,Rostock Hbf (an 07:23),6
04:46,04:46,RE 5,Freilassing (an 23:36),
04:54,04:54,RE 3145,Berlin-Spandau (an 05:04),
04:54,04:54,RE 4,München Hbf (an 08:35),
05:09,05:09,RE 3144,Falkenberg(Elster) (an 06:44),2
05:09,05:09,RJ 478,Hamburg-Altona (an 07:26),5
05:22,05:22,RE 3302,Stralsund Hbf (an 08:45),5
05:25,05:25,RE 62003,Wittenberge (an 06:56),7
05:27,05:27,ICE 2293,Frankfurt(Main)Hbf (an 10:19),
05:27 (+73),06:40,ICE 2593,Frankfurt(Main)Hbf (an 10:19),4
05:29 (+5),05:34,ICE 2824,Göttingen (an 16:31),6
05:29 (+5),05:34,ICE 608,Hamburg-Altona (an 07:41),6
05:32,05:32,RE 3341,Lutherstadt Wittenberg Hbf (an 07:06),
05:35 (+15),05:50,ICE 946,Köln Hbf (an 10:35),7
05:36 (+10),05:46,ICE 1501,München Hbf (an 09:41),4
05:43,05:43,RE 62000,Elsterwerda (an 07:15),2
05:46,05:46,RE 3504,Stralsund Hbf (an 08:51),
05:52,05:52,ICE 701,München Hbf (an 10:42),3
05:54,05:54,RE 3167,Schorndorf (an 17:09),7
06:07,06:07,RB 18500,Lübbenau(Spreewald) (an 07:16),1
06:07,06:07,RE 3164,Jüterbog (an 06:54),2
06:09 (+1),06:10,ICE 808,Hamburg-Altona (an 08:24),7
