Abfahrt ▼,Ist ▼,Zugnr. ▼,nach (Ankunft) ▼,Gleis ▼
00:10 (+28),00:38,ICE 947,Berlin Südkreuz (an 00:29),6
00:23,00:23,RE 62038,Le Treport-Mers (an 07:50),4
01:41 (+20),02:01,ICE 274,Berlin Hbf (an 01:54),6
02:36,02:36,RB 62089,Berlin Hbf (an 02:47),
04:29,04:29,RE 62040,Elsterwerda (an 06:29),4
04:30,04:30,RB 18241,Potsdam Hbf (an 05:23),6
04:37,04:37,RE 62001,Wismar (an 07:27),3
04:37,04:37,RE 8,Verden(Aller) (an 22:41),
04:39,04:39,ICE 646,Köln Hbf (an 09:33),4
04:44 (+4),04:48,ICE 277,Chur (an 14:22),3
04:54 (+4),04:58,RE 3144,Falkenberg(Elster) (an 06:44),6
05:06 (+1),05:07,RE 3102,Cottbus Hbf (an 06:57),5
05:06,05:06,RE 4,München Hbf (an 08:35),
05:15 (+1),05:16,RE 3604,Wittenberge (an 07:53),3
05:22,05:22,RE 62000,Elsterwerda (an 07:15),5
05:37,05:37,RE 62003,Wittenberge (an 06:56),4
05:44 (+1),05:45,RE 3601,Hennigsdorf (an 05:04),5
05:46 (+16),06:02,ICE 946,Köln Hbf (an 10:35),4
05:54,05:54,RE 3164,Jüterbog (an 06:54),6
06:06,06:06,RE 3104,Cottbus Hbf (an 07:57),5
06:06,06:06,RE 3167,Schorndorf (an 17:09),4
06:15,06:15,RE 3606,Wittenberge (an 08:54),3
06:22 (+41),07:03,ICE 1272,Berlin Gesundbrunnen (an 06:51),6
06:22,06:22,RE 62002,Elsterwerda (an 08:31),5
06:26 (+10),06:36,ICE 240,Amsterdam Centraal (an 11:59),3
06:37,06:37,RE 62005,Wismar (an 09:37),3
06:45,06:45,ICE 279,Interlaken Ost (an 15:59),4
06:45 (+1),06:46,RE 3605,Berlin-Charlottenburg (an 06:55),5
06:54 (+1),06:55,RE 3146,Falkenberg(Elster) (an 08:44),6
06:56 (+2),06:58,RE 3105,Nauen (an 07:21),3
07:06,07:06,RE 3106,Cottbus Hbf (an 08:56),5
07:06,07:06,RE 3147,Rathenow (an 07:52),4
07:11,07:11,ICE 9590,Paris Est (an 14:51),3
07:15,07:15,RE 3608,Wittenberge (an 09:54),3
07:22,07:22,RE 62004,Elsterwerda (an 09:14),5
07:23,07:23,RB 18604,Nauen (an 07:49),4
07:29,07:29,RB 18244,Berlin-Charlottenburg (an 07:34),5
07:30,07:30,RB 18247,Potsdam Hbf (an 08:23),4
07:33 (+44),08:17,ICE 649,Berlin Südkreuz (an 07:51),6
07:37,07:37,ICE 2825,München Hbf (an 09:31),
07:37 (+1),07:38,ICE 2831,München Hbf (an 08:13),4
07:37 (+1),07:38,ICE 595,München Hbf (an 15:14),4
07:37,07:37,RB 18605,Berlin-Charlottenburg (an 07:50),5
07:37,07:37,RE 62007,Wittenberge (an 08:56),3
07:44 (+2),07:46,RE 3607,Berlin-Charlottenburg (an 07:54),5
07:54 (+9),08:03,RE 3166,Jüterbog (an 08:54),6
07:56,07:56,RE 3107,Nauen (an 08:21),3
07:59 (+67),09:06,ICE 851,Berlin Südkreuz (an 08:21),5
07:59 (+3),08:02,ICE 944,Köln Hbf (an 12:33),4
08:06 (+1),08:07,RE 3108,Cottbus Hbf (an 09:55),5
08:06 (+1),08:07,RE 3169,Schorndorf (an 17:39),4
08:12,08:12,ICE 1131,Saarbrücken Hbf (an 14:17),4
08:15,08:15,RE 3610,Wittenberge (an 10:54),3
08:22,08:22,RE 62006,Elsterwerda (an 10:31),5
08:26 (+4),08:30,ICE 148,Amsterdam Centraal (an 14:01),3
08:29 (+2),08:31,RB 18246,Berlin-Charlottenburg (an 08:34),5
08:30,08:30,RB 18249,Wustermark (an 08:46),4
08:37 (+1),08:38,RE 62009,Wismar (an 11:37),3
08:45 (+17),09:02,ICE 371,Basel SBB (an 15:48),4
08:45 (+3),08:48,RE 3609,Berlin-Charlottenburg (an 08:55),5
08:50,08:50,DRF 1322,Köln Hbf (an 13:41),3
08:50 (+4),08:54,FLX 1322,Köln Hbf (an 13:41),3
08:54,08:54,RE 3148,Luckenwalde (an 09:47),6
08:56,08:56,RE 3109,Nauen (an 09:21),3
09:06,09:06,RE 3110,Cottbus Hbf (an 10:56),5
09:06 (+2),09:08,RE 3149,Rathenow (an 09:54),4
09:15,09:15,RE 3612,Wittenberge (an 11:54),3
09:18 (+4),09:22,ICE 676,Berlin Südkreuz (an 09:47),6
09:22,09:22,RE 62008,Baruth(Mark) (an 10:36),5
09:26 (+1),09:27,FLX 1239,Stuttgart Hbf (an 17:46),5
09:30,09:30,RB 18251,Potsdam Hbf (an 10:23),
09:34 (+8),09:42,ICE 741,Berlin Hbf (an 09:45),6
09:37 (+2),09:39,ICE 2833,München Hbf (an 17:16),4
09:37 (+3),09:40,ICE 597,München Hbf (an 17:16),4
09:37,09:37,RE 62011,Wittenberge (an 10:56),3
09:44 (+2),09:46,RE 3611,Berlin Charlottenburg (an 09:54),5
09:54,09:54,RE 3168,Luckenwalde (an 10:46),6
09:56 (+14),10:10,RE 3111,Nauen (an 10:21),3
09:59 (+52),10:51,ICE 942,Köln Hbf (an 14:32),4
10:06,10:06,RE 3112,Cottbus Hbf (an 11:55),5
10:06 (+22),10:28,RE 3171,Schorndorf (an 18:09),4
10:15,10:15,RE 3614,Wittenberge (an 12:54),3
10:22 (+8),10:30,RE 62010,Elsterwerda (an 12:31),5
10:23,10:23,RB 18610,Nauen (an 10:49),4
10:24 (+1),10:25,ICE 996,Berlin Charlottenburg (an 10:32),6
10:26 (+6),10:32,ICE 146,Amsterdam Centraal (an 15:59),3
10:29 (+58),11:27,RB 18250,Berlin-Charlottenburg (an 10:34),5
10:30,10:30,RB 18253,Potsdam Hbf (an 11:23),4
10:31 (+11),10:42,FLX 1234,Hamburg Hbf (an 12:21),3
10:37 (+10),10:47,RB 18611,Berlin-Charlottenburg (an 10:50),5
10:37 (+8),10:45,RE 62013,Wismar (an 13:37),3
10:45 (+4),10:49,RE 3613,Berlin-Charlottenburg (an 10:55),5
10:47 (+15),11:02,ICE 373,Chur (an 20:22),4
10:54,10:54,RE 3150,Falkenberg(Elster) (an 12:44),6
10:56,10:56,RE 3113,Nauen (an 11:21),3
11:06,11:06,RE 3114,Cottbus Hbf (an 12:56),5
11:06 (+16),11:22,RE 3151,Schorndorf (an 13:09),4
11:15 (+4),11:19,RE 3616,Wittenberge (an 13:54),3
11:17 (+5),11:22,ICE 378,Berlin Hbf (an 11:34),6
11:22 (+1),11:23,RE 62012,Baruth(Mark) (an 12:35),5
11:29,11:29,RB 18252,Berlin-Charlottenburg (an 11:34),5
11:30,11:30,RB 18255,Potsdam Hbf (an 12:23),4
11:33 (+1),11:34,ICE 141,Berlin Hbf (an 11:45),6
11:37,11:37,ICE 599,München Hbf (an 19:12),3
11:37,11:37,RE 62015,Wittenberge (an 12:56),3
11:44 (+1),11:45,RE 3615,Berlin-Charlottenburg (an 11:54),5
11:47 (+7),11:54,ICE 1138,Berlin Südkreuz (an 12:09),6
11:54 (+2),11:56,RE 3170,Luckenwalde (an 12:46),6
11:56 (+8),12:04,RE 3115,Nauen (an 12:21),3
11:59 (+3),12:02,ICE 940,Köln Hbf (an 16:33),4
12:06,12:06,RE 3116,Cottbus Hbf (an 13:55),5
12:06 (+20),12:26,RE 3173,Schorndorf (an 18:39),4
12:12,12:12,ICE 1135,Frankfurt(M) Flughafen Fernbf (an 16:20),4
12:15,12:15,RE 3618,Wittenberge (an 14:54),3
12:22,12:22,RE 62014,Elsterwerda (an 14:31),5
12:23,12:23,RB 18614,Nauen (an 12:49),4
12:26 (+15),12:41,ICE 144,Amsterdam Centraal (an 18:00),3
12:26 (+15),12:41,ICE 2842,Amsterdam Centraal (an 18:00),3
12:27 (+39),13:06,ICE 694,Berlin Südkreuz (an 12:50),6
12:29 (+3),12:32,RB 18254,Berlin-Charlottenburg (an 12:34),5
12:30,12:30,RB 18257,Potsdam Hbf (an 13:23),4
12:37 (+1),12:38,RB 18615,Berlin-Charlottenburg (an 12:50),5
12:37,12:37,RE 62017,Wismar (an 15:37),3
12:45 (+32),13:17,ICE 375,Interlaken Ost (an 22:00),4
12:45 (+6),12:51,RE 3617,Berlin Charlottenburg (an 12:55),5
12:54 (+4),12:58,RE 3152,Falkenberg(Elster) (an 14:44),6
12:56,12:56,RE 3117,Nauen (an 13:21),3
13:06 (+3),13:09,RE 3118,Cottbus Hbf (an 14:56),5
13:06,13:06,RE 3153,Rathenow (an 13:54),4
13:12,13:12,DRF 1321,Berlin Südkreuz (an 13:31),6
13:12 (+1),13:13,FLX 1321,Berlin Südkreuz (an 13:31),6
13:15,13:15,RE 3620,Wittenberge (an 15:54),3
13:17 (+10),13:27,ICE 376,Berlin Hbf (an 13:34),6
13:22,13:22,RE 62016,Elsterwerda (an 15:14),5
13:23,13:23,RB 18616,Nauen (an 13:49),4
13:29 (+5),13:34,RB 18256,Berlin-Charlottenburg (an 13:34),5
13:30,13:30,RB 18259,Potsdam Hbf (an 14:23),4
13:33 (+45),14:18,ICE 143,Berlin Hbf (an 13:45),6
13:37,13:37,ICE 691,München Hbf (an 21:15),3
13:37,13:37,RB 18617,Berlin-Charlottenburg (an 13:50),5
13:37,13:37,RE 62019,Wittenberge (an 14:56),3
13:44 (+1),13:45,RE 3619,Berlin-Charlottenburg (an 13:54),5
13:54 (+6),14:00,RE 3172,Jüterbog (an 14:54),6
13:56 (+10),14:06,RE 3119,Nauen (an 14:21),3
13:59 (+1),14:00,ICE 848,Köln Hbf (an 18:33),4
14:06,14:06,RE 3120,Cottbus Hbf (an 15:55),5
14:06 (+3),14:09,RE 3175,Stendal Hbf (an 15:13),4
14:15,14:15,RE 3622,Wittenberge (an 16:54),3
14:22,14:22,RB 62018,Elsterwerda (an 16:31),5
14:22,14:22,RE 62018,Elsterwerda (an 16:31),5
14:23,14:23,RB 18618,Nauen (an 14:49),4
14:24 (+5),14:29,ICE 142,Amsterdam Centraal (an 20:01),3
14:27 (+37),15:04,ICE 692,Berlin Südkreuz (an 14:50),6
14:30,14:30,RB 18261,Potsdam Hbf (an 15:23),4
14:37 (+6),14:43,RB 18619,Berlin-Charlottenburg (an 14:52),5
14:37 (+2),14:39,RE 62021,Wismar (an 17:37),3
14:45 (+1),14:46,RE 3621,Berlin-Charlottenburg (an 14:55),5
14:47,14:47,ICE 377,Brig (an 00:54),4
14:54,14:54,RE 3154,Falkenberg(Elster) (an 16:45),6
14:56,14:56,RE 3121,Nauen (an 15:21),3
15:06,15:06,RE 3122,Cottbus Hbf (an 16:55),5
15:06,15:06,RE 3155,Rathenow (an 15:54),4
15:15,15:15,RE 3624,Wittenberge (an 17:54),3
15:17 (+49),16:06,ICE 374,Berlin Hbf (an 15:34),6
15:22,15:22,RE 62020,Elsterwerda (an 17:15),5
15:23,15:23,RB 18620,Nauen (an 15:49),4
15:27 (+7),15:34,FLX 1245,Berlin Südkreuz (an 16:03),
15:29,15:29,RB 18260,Berlin-Charlottenburg (an 15:34),5
15:30,15:30,RB 18263,Potsdam Hbf (an 16:23),4
15:33 (+24),15:57,ICE 145,Berlin Hbf (an 15:45),6
15:33 (+24),15:57,ICE 2845,Berlin Hbf (an 15:45),6
15:37,15:37,ICE 2897,Göttingen (an 17:50),
15:37 (+2),15:39,ICE 693,München Hbf (an 23:15),3
15:37 (+1),15:38,RB 18621,Berlin-Charlottenburg (an 15:50),5
15:37 (+4),15:41,RE 62023,Wittenberge (an 16:56),3
15:44 (+2),15:46,RE 3623,Berlin-Charlottenburg (an 15:54),5
15:54,15:54,RE 3174,Jüterbog (an 16:55),6
15:56 (+4),16:00,RE 3123,Nauen (an 16:21),3
15:59 (+4),16:03,ICE 846,Köln Hbf (an 20:32),4
