Ankunft ▼,Ist ▼,Zugnr. ▼,von (Abfahrt) ▼,Gleis ▼
04:15,04:15,RB 18301,Eberswalde Hbf (ab 03:35),22
05:15,05:15,RB 18303,Eberswalde Hbf (ab 04:35),16
06:15,06:15,RB 18305,Eberswalde Hbf (ab 05:35),22
07:10 (+4),07:14,RE 4353,Rostock Hbf (ab 04:43),
07:15,07:15,RB 18307,Eberswalde Hbf (ab 06:35),22
07:45,07:45,RB 18306,Blankenfelde(Teltow-Fläming) (ab 07:09),16
08:15,08:15,RB 18309,Eberswalde Hbf (ab 07:35),22
08:45,08:45,RB 18308,Blankenfelde(Teltow-Fläming) (ab 08:09),16
09:07 (+1),09:08,RE 4355,Rostock Hbf (ab 06:36),
09:15,09:15,RB 18311,Eberswalde Hbf (ab 08:35),22
09:45,09:45,RB 18310,Blankenfelde(Teltow-Fläming) (ab 09:09),16
10:15,10:15,RB 18313,Eberswalde Hbf (ab 09:35),22
10:25,10:25,RE 3168,Stendal Hbf (ab 08:47),
10:45,10:45,RB 18312,Blankenfelde(Teltow-Fläming) (ab 10:09),16
11:15,11:15,RB 18315,Eberswalde Hbf (ab 10:35),22
11:22,11:22,RB 18212,Ludwigsfelde (ab 10:38),22
11:45,11:45,RB 18314,Blankenfelde(Teltow-Fläming) (ab 11:09),16
12:22,12:22,RB 18214,Ludwigsfelde (ab 11:38),22
13:14 (+5),13:19,RE 4359,Rostock Hbf (ab 10:25),
13:15,13:15,RB 18319,Eberswalde Hbf (ab 12:35),22
14:15,14:15,RB 18321,Eberswalde Hbf (ab 13:35),22
14:22,14:22,RB 18218,Ludwigsfelde (ab 13:38),22
14:45,14:45,RB 18320,Blankenfelde(Teltow-Fläming) (ab 14:09),16
15:06,15:06,RB 61236,Werneuchen (ab 14:34),17
15:06,15:06,RB 61439,Müncheberg(Mark) (ab 14:25),16
15:09,15:09,RB 61444,Berlin Ostkreuz (ab 15:06),15
15:10,15:10,RB 34928,Rostock Hbf (ab 12:50),
15:10 (+3),15:13,RE 4361,Rostock Hbf (ab 12:50),
15:15,15:15,RB 18323,Eberswalde Hbf (ab 14:35),22
15:22,15:22,RB 18220,Ludwigsfelde (ab 14:38),22
15:24,15:24,RB 5170,Seelow-Gusow (ab 14:28),
15:35,15:35,RB 61202,Werneuchen (ab 15:04),17
15:45,15:45,RB 18322,Blankenfelde(Teltow-Fläming) (ab 15:09),16
15:58,15:58,RB 61239,Storkow(Mark) (ab 05:01),17
16:06,16:06,RB 61238,Werneuchen (ab 15:34),17
16:06,16:06,RB 61441,Müncheberg(Mark) (ab 15:25),16
16:15,16:15,RB 18325,Eberswalde Hbf (ab 15:35),22
16:45,16:45,RB 18324,Blankenfelde(Teltow-Fläming) (ab 16:09),16
17:13 (+8),17:21,RE 4363,Rostock Hbf (ab 14:52),
17:15,17:15,RB 18327,Eberswalde Hbf (ab 16:35),22
17:45,17:45,RB 18326,Blankenfelde(Teltow-Fläming) (ab 17:09),16
18:15,18:15,RB 18329,Eberswalde Hbf (ab 17:35),22
18:22,18:22,RB 18226,Ludwigsfelde (ab 17:38),22
18:45,18:45,RB 18328,Blankenfelde(Teltow-Fläming) (ab 18:09),16
19:10 (+5),19:15,RE 4365,Rostock Hbf (ab 16:52),
19:15,19:15,RB 18331,Eberswalde Hbf (ab 18:35),22
19:45,19:45,RB 18330,Blankenfelde(Teltow-Fläming) (ab 19:09),15
20:15,20:15,RB 18333,Eberswalde Hbf (ab 19:35),22
20:45,20:45,RB 18332,Blankenfelde(Teltow-Fläming) (ab 20:09),16
21:09 (+11),21:20,RE 4367,Rostock Hbf (ab 18:52),
21:15,21:15,RB 18335,Eberswalde Hbf (ab 20:35),22
21:48,21:48,RE 3357,Schwedt(Oder) (ab 20:04),
22:15,22:15,RB 18337,Eberswalde Hbf (ab 21:35),22
22:18,22:18,RB 21948,Flughafen BER (ab 21:58),17
23:15 (+4),23:19,RE 4369,Rostock Hbf (ab 20:32),
23:54,23:54,RB 21960,Blankenfelde(Teltow-Fläming) (ab 23:09),16
