Abfahrt ▼,Ist ▼,Zugnr. ▼,nach (Ankunft) ▼,Gleis ▼
05:03,05:03,RE 3302,Pasewalk (an 07:15),
05:37,05:37,RE 3167,Stendal Hbf (an 07:13),
06:05,06:05,RE 3342,Schwedt(Oder) (an 07:55),4
06:37,06:37,RE 3147,Berlin-Spandau (an 07:04),
07:03,07:03,RE 3304,Pasewalk (an 09:15),
07:37,07:37,RE 3169,Stendal Hbf (an 09:13),
07:51,07:51,RE 3343,Luckenwalde (an 08:27),3
08:05,08:05,RE 3344,Angermünde (an 09:23),
08:37,08:37,RE 3149,Berlin-Spandau (an 09:04),
08:54,08:54,RE 3303,Lutherstadt Wittenberg Hbf (an 10:07),3
09:03 (+1),09:04,RE 3306,Pasewalk (an 11:15),4
09:37,09:37,RE 3171,Stendal Hbf (an 11:13),4
09:51,09:51,RE 3345,Luckenwalde (an 10:27),3
10:05 (+2),10:07,RE 3346,Schwedt(Oder) (an 11:55),4
10:37 (+11),10:48,RE 3151,Rathenow (an 11:54),4
10:54 (+1),10:55,RE 3305,Lutherstadt Wittenberg Hbf (an 12:07),3
11:03 (+1),11:04,RE 3308,Pasewalk (an 13:15),4
11:22 (+10),11:32,RE 3150,Falkenberg(Elster) (an 12:44),3
11:51,11:51,RE 3347,Luckenwalde (an 12:27),3
12:06 (+1),12:07,RE 3348,Schwedt(Oder) (an 13:55),4
12:37,12:37,RE 3153,Berlin-Spandau (an 13:04),
12:54 (+6),13:00,RE 3307,Lutherstadt Wittenberg Hbf (an 14:07),3
13:03 (+1),13:04,RE 3310,Pasewalk (an 15:15),4
13:37,13:37,RE 3175,Stendal Hbf (an 15:13),
13:51,13:51,RE 3349,Luckenwalde (an 14:27),3
14:05 (+3),14:08,RE 3350,Schwedt(Oder) (an 15:55),4
14:37,14:37,RE 3155,Berlin-Spandau (an 15:04),
15:03,15:03,RE 3312,Pasewalk (an 17:15),
15:37,15:37,RE 3177,Stendal Hbf (an 17:13),4
15:51,15:51,RE 3351,Luckenwalde (an 16:27),3
16:05,16:05,RE 3352,Angermünde (an 17:23),
16:37 (+7),16:44,RE 3157,Rathenow (an 17:54),4
16:54 (+11),17:05,RE 3311,Lutherstadt Wittenberg Hbf (an 18:07),3
17:03 (+7),17:10,RE 3314,Pasewalk (an 19:15),4
17:22 (+7),17:29,RE 3156,Falkenberg(Elster) (an 18:49),3
17:37,17:37,RE 26117,Stendal Hbf (an 19:13),
17:37,17:37,RE 3179,Stendal Hbf (an 19:13),4
18:05 (+3),18:08,RE 3354,Schwedt(Oder) (an 19:55),4
18:20,18:20,RE 3176,Jüterbog (an 18:54),3
18:37,18:37,RE 3159,Berlin-Spandau (an 19:04),
18:54 (+2),18:56,RE 3313,Lutherstadt Wittenberg Hbf (an 20:07),3
19:03,19:03,RE 3,Dresden-Neustadt (an 22:17),
19:03 (+7),19:10,RE 3316,Pasewalk (an 21:19),4
19:22 (+25),19:47,RE 3158,Falkenberg(Elster) (an 20:44),3
19:37,19:37,RE 3181,Stendal Hbf (an 21:06),
20:05 (+2),20:07,RE 3356,Schwedt(Oder) (an 21:55),4
20:37,20:37,RE 3161,Berlin-Spandau (an 21:04),
20:53 (+7),21:00,RE 3315,Lutherstadt Wittenberg Hbf (an 22:07),3
21:03 (+9),21:12,RE 3318,Pasewalk (an 23:19),4
21:37,21:37,RE 3183,Stendal Hbf (an 23:13),
21:48,21:48,RE 3357,Jüterbog (an 22:30),3
22:48,22:48,RE 3185,Stendal Hbf (an 00:18),4
