Ankunft ▼,Ist ▼,Zugnr. ▼,von (Abfahrt) ▼,Gleis ▼
05:01,05:01,RE 3707,Lübbenau(Spreewald) (ab 03:53),
05:45,05:45,RB 18302,Blankenfelde(Teltow-Fläming) (ab 05:09),16
05:51,05:51,RB 61103,Berlin Ostkreuz (ab 05:48),15
05:56,05:56,RB 61102,Templin Stadt (ab 04:33),20
05:56,05:56,RE 3704,Dessau Hbf (ab 04:05),
06:00,06:00,RE 3709,Senftenberg (ab 04:11),
06:15,06:15,RB 18305,Eberswalde Hbf (ab 05:35),22
06:21,06:21,RE 3105,Cottbus Hbf (ab 04:57),
06:45,06:45,RB 18304,Blankenfelde(Teltow-Fläming) (ab 06:09),15
06:51,06:51,RB 61105,Berlin Ostkreuz (ab 06:48),15
06:56,06:56,RB 61104,Templin Stadt (ab 05:33),22
07:01,07:01,RE 3711,Senftenberg (ab 05:11),
07:15,07:15,RB 18307,Eberswalde Hbf (ab 06:35),22
07:33,07:33,RE 3106,Hennigsdorf(b Berlin) (ab 06:35),
07:45,07:45,RB 18306,Blankenfelde(Teltow-Fläming) (ab 07:09),16
07:51,07:51,RB 61107,Berlin Ostkreuz (ab 07:48),15
07:56,07:56,RB 61106,Templin Stadt (ab 06:33),20
08:15,08:15,RB 18309,Eberswalde Hbf (ab 07:35),22
08:20,08:20,RE 3109,Cottbus Hbf (ab 07:03),
08:45,08:45,RB 18308,Blankenfelde(Teltow-Fläming) (ab 08:09),16
08:51,08:51,RB 61109,Berlin Ostkreuz (ab 08:48),15
08:56,08:56,RB 61108,Templin Stadt (ab 07:33),20
08:56,08:56,RE 3710,Dessau Hbf (ab 07:05),
08:59,08:59,RE 3715,Senftenberg (ab 07:14),
09:15,09:15,RB 18311,Eberswalde Hbf (ab 08:35),22
09:22,09:22,RE 3111,Cottbus Hbf (ab 08:04),
09:45,09:45,RB 18310,Blankenfelde(Teltow-Fläming) (ab 09:09),16
09:51,09:51,RB 61111,Berlin Ostkreuz (ab 09:48),15
09:56,09:56,RB 61110,Templin Stadt (ab 08:33),20
10:02,10:02,RE 3717,Senftenberg (ab 08:14),
10:15,10:15,RB 18313,Eberswalde Hbf (ab 09:35),22
10:22,10:22,RE 3113,Cottbus Hbf (ab 09:03),
10:45,10:45,RB 18312,Blankenfelde(Teltow-Fläming) (ab 10:09),16
10:51,10:51,RB 61113,Berlin Ostkreuz (ab 10:48),15
10:56,10:56,RB 61112,Templin Stadt (ab 09:33),20
11:01,11:01,RE 3719,Senftenberg (ab 09:14),
11:15,11:15,RB 18315,Eberswalde Hbf (ab 10:35),22
11:20,11:20,RE 3115,Cottbus Hbf (ab 10:03),
11:45,11:45,RB 18314,Blankenfelde(Teltow-Fläming) (ab 11:09),16
11:51,11:51,RB 61115,Berlin Ostkreuz (ab 11:48),15
11:56,11:56,RB 61114,Templin Stadt (ab 10:33),20
