Ankunft ▼,Ist ▼,Zugnr. ▼,von (Abfahrt) ▼,Gleis ▼
00:03 (+7),00:10,RE 3521,Grimmen (ab 21:28),6
00:03,00:03,RE 5,Oberhausen Hbf (ab 05:33),
00:22 (+1),00:23,RE 3319,Stralsund Hbf (ab 21:10),6
00:26,00:26,RE 3360,Teltow (ab 00:00),
00:26 (+17),00:43,RE 3366,Lutherstadt Wittenberg Hbf (ab 22:52),10
00:33 (+4),00:37,ICE 1500,Nürnberg Hbf (ab 21:36),8
00:44,00:44,RE 3141,Cottbus Hbf (ab 23:03),7
01:03,01:03,RE 3742,Baitz (ab 00:04),
01:26,01:26,RE 3361,Schwedt(Oder) (ab 00:04),7
02:13,02:13,RE 3362,Lutherstadt Wittenberg Hbf (ab 00:34),9
04:37,04:37,RE 3369,Eberswalde Hbf (ab 04:03),
05:22,05:22,RE 3341,Schwedt(Oder) (ab 04:04),6
05:27,05:27,RE 3302,Falkenberg(Elster) (ab 03:40),9
05:36,05:36,RE 3103,Cottbus Hbf (ab 04:00),
05:36,05:36,RE 92303,Cottbus Hbf (ab 04:00),
05:51,05:51,RE 3504,Berlin Südkreuz (ab 05:34),10
05:51,05:51,RE 5,Sachsenhausen(Nordb) (ab 00:18),
06:03 (+3),06:06,RE 3503,Neubrandenburg (ab 04:27),6
06:22,06:22,RE 3,Falkenberg(Elster) (ab 03:40),
06:22,06:22,RE 3301,Angermünde (ab 05:32),6
06:28,06:28,RE 3342,Lutherstadt Wittenberg Hbf (ab 04:52),
06:30 (+79),07:49,ES 453,Bruxelles Midi (ab 19:22),8
06:36,06:36,RE 3105,Cottbus Hbf (ab 04:57),
06:37,06:37,ICE 2519,Leipzig Hbf (ab 05:11),
06:37 (+2),06:39,ICE 904,München Hbf (ab 23:12),10
06:51,06:51,RE 4352,Berlin Südkreuz (ab 06:34),10
07:03,07:03,RE 4353,Neustrelitz Hbf (ab 06:00),
07:13,07:13,ICE 1272,Frankfurt(Main)Hbf (ab 23:35),
07:13,07:13,ICE 2910,Frankfurt(M) Flughafen Fernbf (ab 00:04),
07:21,07:21,RE 3343,Schwedt(Oder) (ab 06:04),6
07:28,07:28,RE 3304,Luckenwalde (ab 06:35),9
07:38,07:38,RE 3107,Cottbus Hbf (ab 06:03),7
07:51 (+2),07:53,RE 3506,Berlin Südkreuz (ab 07:34),10
08:03 (+12),08:15,RE 3505,Grimmen (ab 05:24),6
08:14 (+3),08:17,ICE 698,München Hbf (ab 22:46),8
08:19 (+6),08:25,IC 2474,Magdeburg Hbf (ab 06:40),9
08:22 (+1),08:23,RE 3303,Stralsund Hbf (ab 05:10),6
08:27 (+1),08:28,RE 3344,Halle(Saale)Hbf (ab 05:46),8
08:36,08:36,RE 3109,Cottbus Hbf (ab 07:04),7
08:37 (+10),08:47,D 10301,Stockholm Central (ab 16:25),
08:37 (+10),08:47,D 301,Malmö Central (ab 21:55),
08:37 (+10),08:47,D 335,Malmö Central (ab 21:55),
08:51 (+4),08:55,RE 4354,Berlin Südkreuz (ab 08:34),10
08:56 (+28),09:24,EN 345,Stockholm Central (ab 17:28),10
09:02 (+6),09:08,ICE 2802,Eisenach Hbf (ab 06:37),7
