Abfahrt ▼,Ist ▼,Zugnr. ▼,nach (Ankunft) ▼,Gleis ▼
00:22,00:22,RE 3366,Eberswalde Hbf (an 01:04),6
00:29 (+46),01:15,ICE 1500,Berlin Gesundbrunnen (an 00:48),5
00:40,00:40,RE 3363,Jüterbog (an 01:41),1
00:52,00:52,RB 21967,Naumburg(Saale)Hbf (an 12:50),5
00:53,00:53,RE 3165,Berlin-Spandau (an 01:03),
01:00,01:00,RJ 2579,Praha hl.n. (an 05:25),
01:00 (+80),02:20,RJ 479,Praha hl.n. (an 05:25),4
01:03,01:03,ICE 947,Berlin Südkreuz (an 01:09),2
01:03,01:03,ICE 957,Berlin Südkreuz (an 01:09),7
02:57,02:57,RB 10,Frankfurt(Main)Hbf (an 20:04),
02:57,02:57,RE 62090,Berlin-Spandau (an 03:08),
03:37,03:37,RB 21805,Berlin Südkreuz (an 03:44),
04:18,04:18,RE 3,Hannover Hbf (an 23:15),
04:18,04:18,RE 3340,Schwedt(Oder) (an 05:50),5
04:22,04:22,RE 62001,Wismar (an 07:27),7
04:22,04:22,RE 8,Würzburg Hbf (an 22:20),
04:28,04:28,ICE 646,Düsseldorf Hbf (an 09:11),4
04:45,04:45,EC 41,Warszawa Wschodnia (an 11:15),
04:45,04:45,RE 62040,Elsterwerda (an 06:29),2
04:46,04:46,RE 4350,Rostock Hbf (an 07:23),6
04:46,04:46,RE 5,Kassel-Wilhelmshöhe (an 20:18),
04:54,04:54,RE 3145,Berlin-Spandau (an 05:04),
04:54,04:54,RE 4,Dortmund Hbf (an 23:50),
05:09,05:09,RE 3144,Berlin-Lichterfelde Ost (an 05:21),
05:09,05:09,RJ 478,Hamburg-Harburg (an 07:39),5
05:22,05:22,RE 3302,Stralsund Hbf (an 08:45),5
05:25,05:25,RE 62003,Wittenberge (an 06:56),7
05:27,05:27,ICE 279,Interlaken Ost (an 15:59),7
05:29,05:29,ICE 608,Hamburg Hbf (an 07:25),6
05:32,05:32,RE 3341,Lutherstadt Wittenberg Hbf (an 07:06),
05:35,05:35,ICE 946,Düsseldorf Hbf (an 10:08),7
05:35,05:35,ICE 956,Köln Hbf (an 10:12),
05:36,05:36,ICE 1501,Nürnberg Hbf (an 08:22),
05:38 (+140),07:58,ICE 1541,Berlin Südkreuz (an 05:47),3
05:38 (+139),07:57,ICE 2521,Berlin Südkreuz (an 05:47),3
05:43,05:43,RE 62000,Elsterwerda (an 07:15),
05:46,05:46,RE 3504,Stralsund Hbf (an 08:51),6
05:52,05:52,ICE 701,Graz Hbf (an 13:15),3
05:54,05:54,RE 3167,Stendal Hbf (an 07:13),
06:07,06:07,RB 18500,Lübbenau(Spreewald) (an 07:16),1
06:07,06:07,RE 20,Cottbus Hbf (an 22:48),
06:09,06:09,ICE 872,Hamburg Hbf (an 08:11),7
06:12,06:12,RJ 251,Villach Hbf (an 18:27),3
06:12,06:12,RJX 251,Villach Hbf (an 18:27),3
06:14,06:14,ICE 240,Amsterdam Centraal (an 12:31),6
06:21,06:21,RE 62005,Wismar (an 09:37),7
06:23,06:23,RE 3342,Schwedt(Oder) (an 07:55),6
06:29,06:29,ICE 2893,München Hbf (an 11:07),3
06:29 (+1),06:30,ICE 503,München Hbf (an 11:07),3
06:31 (+6),06:37,ICE 595,München Hbf (an 15:14),4
06:35,06:35,EC 43,Warszawa Wschodnia (an 13:15),
06:36,06:36,ICE 1003,München Hbf (an 10:45),4
06:40,06:40,RE 3301,Lutherstadt Wittenberg Hbf (an 08:07),2 A - D
06:44,06:44,RE 62002,Elsterwerda (an 08:31),2 D - G
06:46,06:46,RE 4352,Rostock Hbf (an 09:23),5
06:47,06:47,ICE 644,Düsseldorf Hbf (an 11:11),6
07:04,07:04,ICE 654,Wuppertal Hbf (an 11:33),7
07:07,07:07,RB 18502,Lübbenau(Spreewald) (an 08:14),1
07:18,07:18,RE 62007,Wittenberge (an 08:56),5
07:22,07:22,RE 3304,Stralsund Hbf (an 10:44),6
07:27 (+20),07:47,ICE 2551,Basel SBB (an 15:48),4
07:28,07:28,RJ 387,Praha hl.n. (an 11:25),
07:32,07:32,RE 3343,Luckenwalde (an 08:27),2
07:35,07:35,EC 59,Przemyśl Główny (an 18:48),
07:36 (+6),07:42,ICE 1503,München Hbf (an 11:43),4
07:37,07:37,ICE 606,Hamburg Hbf (an 09:24),6
07:43,07:43,RE 62004,Elsterwerda (an 09:14),2
07:46,07:46,RE 3506,Stralsund Hbf (an 10:51),6
07:47 (+27),08:14,ICE 944,Düsseldorf Hbf (an 12:08),7
07:47 (+27),08:14,ICE 954,Köln Hbf (an 12:12),
07:52 (+1),07:53,RE 3169,Stendal Hbf (an 09:13),6
07:55 (+2),07:57,ICE 703,München Hbf (an 12:42),3
07:57 (+2),07:59,FLX 1235,Stuttgart Hbf (an 13:45),4
08:05,08:05,ICE 649,Berlin Südkreuz (an 08:09),3
08:07,08:07,RB 18504,Lübbenau(Spreewald) (an 09:15),1
08:07,08:07,RE 3166,Jüterbog (an 08:54),2
08:08,08:08,ICE 2570,Hamburg Hbf (an 10:18),
08:16 (+2),08:18,ICE 148,Amsterdam Centraal (an 14:31),7
08:16,08:16,ICE 851,Berlin Südkreuz (an 08:21),1
08:19 (+147),10:46,FLX 1332,Hamburg-Bergedorf (an 10:12),6
08:22,08:22,RE 62009,Wismar (an 11:37),8
