Ankunft ▼,Ist ▼,Zugnr. ▼,von (Abfahrt) ▼,Gleis ▼
00:00 Ausfall,--:--,ICE 809,Hamburg-Altona (ab 21:23),4
00:05,00:05,RB 62086,Baruth(Mark) (ab 23:19),8
00:10,00:10,RE 3360,Teltow (ab 00:00),
00:10,00:10,RE 3366,Lutherstadt Wittenberg Hbf (ab 22:52),7
00:13,00:13,RB 21964,Ludwigsfelde (ab 23:32),8
00:29 (+115),02:24,ICE 947,Köln Hbf (ab 19:27),5
00:47,00:47,RE 3,Neubrücke(Nahe) (ab 01:05),
01:05,01:05,RJ 479,Hamburg-Altona (ab 22:35),3
01:14 (+42),01:56,ICE 1500,München Hbf (ab 20:21),7
01:56 (+24),02:20,ICE 2592,Frankfurt(Main)Hbf (ab 20:11),
04:52,04:52,RE 62040,Nauen (ab 04:03),3
04:55 Ausfall,--:--,RJ 478,Praha hl.n. (ab 00:33),7
04:58,04:58,RE 21810,Flughafen BER (ab 04:46),8
05:08,05:08,RE 3302,Falkenberg(Elster) (ab 03:40),6
05:13,05:13,RE 21812,Flughafen BER (ab 05:01),8
05:15,05:15,RE 3144,Rathenow (ab 04:09),4
05:15,05:15,RE 4,Berlin Hbf (ab 04:54),
05:29,05:29,RE 3504,Flughafen BER (ab 05:16),8
05:32,05:32,ICE 2293,Berlin Gesundbrunnen (ab 05:17),
05:32 (+1),05:33,ICE 2593,Berlin Gesundbrunnen (ab 05:17),
05:39,05:39,RE 3341,Schwedt(Oder) (ab 04:04),
05:40 (+10),05:50,ICE 1501,Berlin Gesundbrunnen (ab 05:26),5
05:42,05:42,RE 3167,Jüterbog (ab 05:02),
05:49,05:49,RE 62000,Wittenberge (ab 04:05),
05:56,05:56,ICE 701,Berlin Hbf (ab 05:52),5
06:05,06:05,RE 62005,Elsterwerda (ab 04:29),8
06:09,06:09,RE 3342,Lutherstadt Wittenberg Hbf (ab 04:52),
06:13,06:13,RE 3164,Stendal Hbf (ab 04:48),
06:14,06:14,RB 18500,Berlin Hbf (ab 06:07),3
06:24 (+4),06:28,ICE 904,München Hbf (ab 23:12),6
06:29 (+1),06:30,RB 21825,Berlin Hbf (ab 06:22),
06:29,06:29,RE 4352,Flughafen BER (ab 06:16),8
06:33,06:33,ICE 503,Berlin Gesundbrunnen (ab 06:16),5
06:40 (+2),06:42,ICE 1003,Berlin Gesundbrunnen (ab 06:26),5
06:41 (+1),06:42,RE 3147,Falkenberg(Elster) (ab 05:14),
06:43,06:43,RB 18503,Cottbus Hbf (ab 05:23),8
06:47,06:47,RE 3301,Pasewalk (ab 04:44),4
