Abfahrt ▼,Ist ▼,Zugnr. ▼,nach (Ankunft) ▼,Gleis ▼
00:18 (+105),02:03,ICE 947,Berlin Hbf (an 00:32),6
00:23,00:23,RE 60912,Berlin Hbf (an 00:36),
00:23,00:23,RE 62038,Berlin Hbf (an 00:36),
01:38 (+2),01:40,RB 62087,Berlin Hbf (an 01:49),5
02:22 (+48),03:10,ICE 647,Berlin Hbf (an 02:31),5
02:36,02:36,RB 62089,Berlin Hbf (an 02:47),5
03:33,03:33,RB 62091,Berlin Hbf (an 03:44),5
04:32 (+41),05:13,ICE 646,Köln Hbf (an 09:33),4
04:35 (+1),04:36,RE 62040,Elsterwerda (an 06:29),5
04:48,04:48,ICE 1706,Hamburg Hbf (an 07:11),4
05:06,05:06,RE 4,Pasewalk (an 23:15),
05:22,05:22,RE 62000,Baruth(Mark) (an 06:36),5
05:45 (+1),05:46,ICE 946,Köln Hbf (an 10:35),3
05:54,05:54,RE 3164,Berlin Südkreuz (an 06:13),6
05:57,05:57,ICE 2800,Hamburg Hbf (an 10:57),4
05:57 (+1),05:58,ICE 608,Hamburg Hbf (an 08:15),4
06:01,06:01,RB 62051,Berlin Südkreuz (an 06:21),6
06:06 (+11),06:17,RE 3167,Stendal Hbf (an 07:13),4
06:07,06:07,RE 3104,Cottbus Hbf (an 07:57),
06:11 (+1),06:12,ICE 240,Amsterdam Centraal (an 11:59),3
06:22 (+2),06:24,RE 62002,Elsterwerda (an 08:31),5
06:30 (+4),06:34,ICE 1272,Berlin Ostbahnhof (an 07:02),6
06:46,06:46,ICE 279,Interlaken Ost (an 15:59),4
06:48 (+1),06:49,ICE 1604,Berlin Gesundbrunnen (an 10:31),
06:54,06:54,RE 3146,Berlin Südkreuz (an 07:15),6
06:54,06:54,RE 62154,Berlin Hbf (an 07:06),
06:56,06:56,RE 3105,Hennigsdorf(b Berlin) (an 07:23),4
07:01,07:01,RB 62053,Berlin Südkreuz (an 07:21),6
07:17 (+41),07:58,ICE 1605,München Hbf (an 23:44),
07:22,07:22,RE 62004,Berlin Südkreuz (an 07:49),5
07:30,07:30,RB 18244,Berlin Gesundbrunnen (an 07:48),5
07:46,07:46,ICE 944,Köln Hbf (an 12:33),3
07:49 (+5),07:54,ICE 606,Hamburg-Altona (an 10:24),4
07:54,07:54,RE 3166,Berlin Südkreuz (an 08:13),6
07:56,07:56,RE 3107,Hennigsdorf(b Berlin) (an 08:23),3
07:59 (+5),08:04,ICE 851,Berlin Ostbahnhof (an 08:28),5
08:01,08:01,RB 62055,Berlin Südkreuz (an 08:21),6
08:06,08:06,RE 3169,Stendal Hbf (an 09:30),4
08:07 (+51),08:58,ICE 505,München Hbf (an 13:08),5
08:07,08:07,RE 3108,Cottbus Hbf (an 09:55),6
08:10 (+3),08:13,ICE 148,Amsterdam Centraal (an 14:00),3
08:21,08:21,DRF 1320,Köln Hbf (an 13:41),3
08:21 (+3),08:24,FLX 1320,Köln Hbf (an 13:41),3
08:22,08:22,RE 62006,Elsterwerda (an 10:31),5
08:42 (+4),08:46,ICE 1702,Hamburg Hbf (an 11:12),3
08:46,08:46,ICE 371,Freiburg(Breisgau) Hbf (an 15:01),4
08:54 (+3),08:57,RE 3148,Berlin Südkreuz (an 09:15),6
09:01,09:01,RB 62057,Berlin Südkreuz (an 09:21),6
09:06 (+9),09:15,ICE 541,Berlin Ostbahnhof (an 09:41),5
09:07,09:07,RE 3110,Cottbus Hbf (an 10:55),6
09:17 (+27),09:44,ICE 1901,Berlin Hbf (an 09:34),6
09:22,09:22,RE 62008,Baruth(Mark) (an 10:36),5
09:25 (+5),09:30,ICE 676,Berlin Ostbahnhof (an 09:51),6
09:28 (+6),09:34,RB 18248,Berlin Gesundbrunnen (an 09:40),5
09:29,09:29,RB 93251,Werder(Havel) (an 10:17),
09:43,09:43,RE 62011,Elstal (an 09:55),3
09:46,09:46,ICE 942,Köln Hbf (an 14:32),4
09:47 (+2),09:49,ICE 741,Berlin Hbf (an 10:01),6
09:48,09:48,ICE 604,Hamburg-Altona (an 12:24),3
09:54,09:54,RE 3168,Berlin Südkreuz (an 10:13),6
09:56,09:56,RE 3111,Hennigsdorf(b Berlin) (an 10:23),4
10:00,10:00,RB 62059,Berlin Südkreuz (an 10:22),6
10:05 (+1),10:06,RE 3112,Cottbus Hbf (an 11:55),6
10:06 (+1),10:07,RE 3171,Stendal Hbf (an 11:30),4
10:08 (+16),10:24,ICE 507,München Hbf (an 15:08),5
10:11 (+4),10:15,ICE 146,Amsterdam Centraal (an 16:01),3
10:19 (+2),10:21,RE 62010,Elsterwerda (an 12:31),6
10:28,10:28,RB 18250,Berlin Gesundbrunnen (an 10:40),5
10:45,10:45,ICE 373,Chur (an 20:22),4
10:49 (+1),10:50,ICE 1700,Hamburg Hbf (an 13:12),3
10:54,10:54,RE 3150,Berlin Südkreuz (an 11:15),6
10:56 (+1),10:57,RE 3113,Hennigsdorf(b Berlin) (an 11:23),3
11:01,11:01,RB 62061,Berlin Südkreuz (an 11:21),6
11:06 (+11),11:17,ICE 543,Berlin Ostbahnhof (an 11:40),5
11:07,11:07,RE 3114,Antwerpen Centraal (an 16:04),6
11:17 (+49),12:06,ICE 1903,Berlin Hbf (an 11:33),6
11:22 (+2),11:24,RE 62012,Berlin Südkreuz (an 11:49),5
11:24 (+2),11:26,ICE 378,Berlin Ostbahnhof (an 11:50),6
11:28 (+2),11:30,RB 18252,Berlin Gesundbrunnen (an 11:40),5
11:40 (+40),12:20,FLX 1239,Stuttgart Hbf (an 17:42),5
11:45 (+3),11:48,ICE 141,Lille Flandres (an 20:51),6
11:48,11:48,ICE 602,Hamburg-Altona (an 14:24),3
11:52 (+7),11:59,ICE 1138,Berlin Ostbahnhof (an 12:16),5
11:52 (+7),11:59,ICE 2814,Berlin Ostbahnhof (an 12:16),5
11:52 (+36),12:28,ICE 940,Köln Hbf (an 16:33),4
11:54 (+5),11:59,RE 3170,Berlin Südkreuz (an 12:13),6
12:01 (+3),12:04,RB 62063,Berlin Südkreuz (an 12:21),6
12:06 (+3),12:09,RE 3173,Stendal Hbf (an 13:30),4
12:07 (+5),12:12,ICE 2819,Lutherstadt Wittenberg Hbf (an 13:10),6
12:07 (+7),12:14,ICE 509,München Hbf (an 17:09),5
12:07,12:07,RE 3116,Cottbus Hbf (an 13:55),6
12:11 (+13),12:24,ICE 144,Amsterdam Centraal (an 18:05),3
12:21,12:21,RE 62014,Elsterwerda (an 14:31),5
12:26,12:26,DRF 1324,Köln Hbf (an 17:43),3
12:26 (+6),12:32,FLX 1324,Köln Hbf (an 17:43),3
12:28,12:28,RB 18254,Berlin Gesundbrunnen (an 12:40),5
12:40 (+6),12:46,ICE 1908,Hamburg Hbf (an 15:12),4
12:45 (+4),12:49,ICE 375,Interlaken Ost (an 22:00),4
12:54,12:54,RE 3152,Herzberg(Elster) (an 14:31),6
13:01 (+1),13:02,RB 62065,Berlin Südkreuz (an 13:21),6
13:03 (+5),13:08,RB 62064,Wustermark (an 13:19),3
13:06 (+3),13:09,RE 3153,Rathenow (an 13:54),4
13:12 (+13),13:25,ICE 545,Berlin Ostbahnhof (an 13:40),5
13:17 (+12),13:29,ICE 1905,Berlin Hbf (an 13:34),6
13:22 (+1),13:23,RE 62016,Baruth(Mark) (an 14:36),5
13:24 (+7),13:31,ICE 376,Berlin Ostbahnhof (an 13:50),6
13:28,13:28,RB 18256,Berlin Gesundbrunnen (an 13:40),5
13:30,13:30,RB 18259,Werder(Havel) (an 14:17),4
13:36,13:36,DRF 1321,Berlin Ostbahnhof (an 14:05),6
13:36 (+4),13:40,FLX 1321,Berlin Ostbahnhof (an 14:05),5
13:43 (+2),13:45,ICE 848,Köln Hbf (an 18:33),4
