Abfahrt ▼,Ist ▼,Zugnr. ▼,nach (Ankunft) ▼,Gleis ▼
00:06,00:06,RE 73749,Eisenhüttenstadt (an 01:41),1
00:15,00:15,RE 73826,Berlin Zoologischer Garten (an 00:28),2
00:21,00:21,RE 3745,Berlin-Wannsee (an 00:47),2
00:43,00:43,RE 3141,Berlin-Charlottenburg (an 01:00),2
01:50,01:50,RB 21969,Flughafen BER (an 02:15),
02:23,02:23,RE 3701,Berlin-Wannsee (an 02:48),
02:23,02:23,RE 3703,Berlin-Wannsee (an 02:48),
02:49,02:49,RB 21802,Berlin Hbf (an 02:54),
03:00,03:00,RE 73754,Berlin-Wannsee (an 03:26),
04:32,04:32,RE 1,Bremen Hbf (an 23:05),
04:32,04:32,RE 73756,Berlin-Wannsee (an 04:57),
04:37,04:37,RE 73801,Frankfurt(Oder) (an 05:36),
04:56,04:56,RE 73716,Magdeburg Hbf (an 06:50),
04:56,04:56,RE 94716,Brandenburg Hbf (an 05:57),
05:08,05:08,RE 3707,Berlin-Wannsee (an 05:34),
05:16,05:16,RE 73758,Brandenburg Hbf (an 06:19),
05:33,05:33,RE 2,Frankfurt(Main)Hbf (an 16:51),
05:33,05:33,RE 3102,Cottbus Hbf (an 06:56),1
05:35,05:35,RE 3103,Hennigsdorf(b Berlin) (an 06:23),2
05:54,05:54,RE 73718,Berlin Hbf (an 05:59),
06:16,06:16,RE 73760,Brandenburg Hbf (an 07:19),2
06:33,06:33,RE 3104,Cottbus Hbf (an 07:57),1
06:35,06:35,RE 3105,Berlin-Spandau (an 06:54),
06:43,06:43,RE 73755,Frankfurt(Oder) (an 07:47),1
06:54,06:54,RE 73720,Magdeburg Hbf (an 08:50),2
07:08,07:08,RE 3711,Berlin Hbf (an 07:13),
07:16,07:16,RE 73762,Brandenburg Hbf (an 08:23),
07:16,07:16,RE 94762,Berlin-Wannsee (an 07:41),
07:35,07:35,RE 3107,Berlin-Spandau (an 07:54),
07:43,07:43,RE 73757,Frankfurt(Oder) (an 08:43),1
07:54,07:54,RE 73722,Magdeburg Hbf (an 09:50),2
07:54,07:54,RE 94722,Brandenburg Hbf (an 08:57),
08:06,08:06,RE 73717,Frankfurt(Oder) (an 09:18),1
08:08,08:08,RE 3713,Berlin Hbf (an 08:13),
08:16,08:16,RE 73764,Brandenburg Hbf (an 09:19),
08:16,08:16,RE 94764,Brandenburg Hbf (an 09:19),
08:33,08:33,RE 3108,Cottbus Hbf (an 09:55),1
08:35,08:35,RE 3109,Berlin-Spandau (an 08:54),
08:43,08:43,RE 73759,Frankfurt(Oder) (an 09:43),1
08:54,08:54,RE 73724,Brandenburg Hbf (an 09:57),
09:06,09:06,RE 73719,Frankfurt(Oder) (an 10:18),1
09:08,09:08,RE 3715,Berlin Hbf (an 09:13),
09:16,09:16,RE 73766,Brandenburg Hbf (an 10:19),
09:33,09:33,RE 3110,Cottbus Hbf (an 10:55),1
09:35,09:35,RE 3111,Berlin-Spandau (an 09:54),
09:43,09:43,RE 73761,Frankfurt(Oder) (an 10:43),1
09:53,09:53,RE 3712,Senftenberg (an 11:41),1
09:54,09:54,RE 73726,Magdeburg Hbf (an 11:50),
10:06,10:06,RE 73721,Frankfurt(Oder) (an 11:18),1
10:08,10:08,RE 3717,Berlin Hbf (an 10:13),
10:16,10:16,RE 73768,Brandenburg Hbf (an 11:19),
10:33,10:33,RE 3112,Cottbus Hbf (an 11:55),1
10:35,10:35,RE 3113,Hennigsdorf(b Berlin) (an 11:23),2
10:43,10:43,RE 73763,Frankfurt(Oder) (an 11:43),1
10:54,10:54,RE 73728,Magdeburg Hbf (an 12:50),
11:06,11:06,RE 73723,Frankfurt(Oder) (an 12:18),1
11:16,11:16,RE 73770,Brandenburg Hbf (an 12:19),
11:33,11:33,RE 3114,Cottbus Hbf (an 12:55),1
11:35,11:35,RE 3115,Berlin-Spandau (an 11:54),
11:43,11:43,RE 73765,Frankfurt(Oder) (an 12:43),1
11:53,11:53,RE 3716,Senftenberg (an 13:41),1
11:54,11:54,RE 73730,Magdeburg Hbf (an 13:50),
12:06,12:06,RE 73725,Frankfurt(Oder) (an 13:18),1
12:08,12:08,RE 3721,Dessau Hbf (an 13:53),2
12:16,12:16,RE 73772,Brandenburg Hbf (an 13:19),
12:33,12:33,RE 3116,Cottbus Hbf (an 13:55),1
12:35,12:35,RE 3117,Hennigsdorf(b Berlin) (an 13:23),2
12:43,12:43,RE 73767,Frankfurt(Oder) (an 13:43),1
12:54,12:54,RE 73732,Magdeburg Hbf (an 14:50),2
13:06,13:06,RE 73727,Frankfurt(Oder) (an 14:18),1
13:08,13:08,RE 3723,Berlin-Wannsee (an 13:34),
13:16,13:16,RE 73774,Brandenburg Hbf (an 14:19),
13:33,13:33,RE 3118,Cottbus Hbf (an 14:55),1
13:35,13:35,RE 3119,Hennigsdorf(b Berlin) (an 14:23),2
13:43,13:43,RE 73769,Frankfurt(Oder) (an 14:43),1
13:53,13:53,RE 3720,Senftenberg (an 15:41),1
13:54,13:54,RE 73734,Magdeburg Hbf (an 15:50),2
14:06,14:06,RE 73729,Frankfurt(Oder) (an 15:18),1
14:08,14:08,RE 3725,Dessau Hbf (an 15:53),2
14:16,14:16,RE 73776,Brandenburg Hbf (an 15:19),2
14:29,14:29,RE 3121,Hennigsdorf(b Berlin) (an 15:23),2
14:33,14:33,RE 3120,Cottbus Hbf (an 15:55),1
14:43,14:43,RE 73771,Frankfurt(Oder) (an 15:43),1
14:53,14:53,RE 3722,Berlin Ostbahnhof (an 14:56),1
14:54,14:54,RE 73736,Magdeburg Hbf (an 16:50),2
15:06,15:06,RE 73731,Frankfurt(Oder) (an 16:18),1
15:08,15:08,RE 3727,Dessau Hbf (an 16:53),2
15:16,15:16,RE 73778,Brandenburg Hbf (an 16:23),2
15:29,15:29,RE 3123,Hennigsdorf(b Berlin) (an 16:25),2
15:33,15:33,RE 3122,Cottbus Hbf (an 16:55),1
15:43,15:43,RE 73773,Frankfurt(Oder) (an 16:43),1
15:53,15:53,RE 3724,Senftenberg (an 17:41),1
15:54,15:54,RE 73738,Magdeburg Hbf (an 17:50),2
16:06,16:06,RE 73733,Frankfurt(Oder) (an 17:18),1
16:08,16:08,RE 3729,Dessau Hbf (an 17:53),2
16:16,16:16,RE 73780,Brandenburg Hbf (an 17:19),
16:33,16:33,RE 3124,Cottbus Hbf (an 17:55),1
16:35,16:35,RE 3125,Hennigsdorf(b Berlin) (an 17:24),2
16:43,16:43,RE 73775,Frankfurt(Oder) (an 17:43),1
16:54,16:54,RE 73740,Magdeburg Hbf (an 18:50),
17:06,17:06,RE 73735,Frankfurt(Oder) (an 18:18),1
17:08,17:08,RE 3731,Berlin Hbf (an 17:13),
17:16,17:16,RE 73782,Brandenburg Hbf (an 18:24),
17:33,17:33,RE 3126,Cottbus Hbf (an 18:55),1
17:35,17:35,RE 3127,Hennigsdorf(b Berlin) (an 18:25),2
17:43,17:43,RE 73777,Frankfurt(Oder) (an 18:43),1
17:53,17:53,RE 3728,Senftenberg (an 19:41),1
17:54,17:54,RE 73742,Magdeburg Hbf (an 19:50),
18:08,18:08,RE 3733,Dessau Hbf (an 19:53),2
18:16,18:16,RE 73784,Brandenburg Hbf (an 19:19),
18:33,18:33,RE 3128,Cottbus Hbf (an 19:55),1
18:35,18:35,RE 3129,Berlin-Spandau (an 18:54),
18:54,18:54,RE 73744,Brandenburg Hbf (an 19:57),
19:06,19:06,RE 73739,Frankfurt(Oder) (an 20:18),1
19:08,19:08,RE 3735,Berlin Hbf (an 19:13),
19:16,19:16,RE 73786,Brandenburg Hbf (an 20:19),
19:33,19:33,RE 3130,Cottbus Hbf (an 20:55),1
19:35,19:35,RE 3131,Hennigsdorf(b Berlin) (an 20:23),2
19:43,19:43,RE 73781,Frankfurt(Oder) (an 20:43),1
19:53,19:53,RE 3732,Senftenberg (an 21:41),1
19:54,19:54,RE 73746,Magdeburg Hbf (an 21:50),2
20:08,20:08,RE 3737,Dessau Hbf (an 21:53),2
20:16,20:16,RE 73788,Brandenburg Hbf (an 21:21),2
20:29,20:29,RE 3133,Hennigsdorf(b Berlin) (an 21:23),2
20:33,20:33,RE 3132,Cottbus Hbf (an 21:55),1
20:54,20:54,RE 73748,Magdeburg Hbf (an 22:50),2
21:06,21:06,RE 73743,Fürstenwalde(Spree) (an 21:49),1
21:08,21:08,RE 3739,Berlin-Wannsee (an 21:34),
21:33,21:33,RE 3134,Cottbus Hbf (an 22:55),1
21:35,21:35,RE 3135,Hennigsdorf(b Berlin) (an 22:25),2
21:43,21:43,RE 73785,Frankfurt(Oder) (an 22:43),1
21:48,21:48,RE 73790,Magdeburg Hbf (an 23:55),2
21:53,21:53,RE 3736,Lübbenau(Spreewald) (an 23:04),1
22:06,22:06,RE 73745,Fürstenwalde(Spree) (an 22:49),1
22:10,22:10,RE 3741,Bad Belzig (an 23:19),2
22:10,22:10,RE 7,Berlin-Wannsee (an 22:35),
22:10,22:10,RE 93458,Berlin Hbf (an 22:16),
22:29,22:29,RE 3137,Hennigsdorf(b Berlin) (an 23:26),2
22:43,22:43,RE 73787,Berlin Ostbahnhof (an 22:46),1
22:48,22:48,RE 73792,Magdeburg Hbf (an 00:48),2
23:00,23:00,RE 3136,Cottbus Hbf (an 00:40),1
23:01,23:01,RB 73824,Berlin Hbf (an 23:07),
23:06,23:06,RE 73747,Fürstenwalde(Spree) (an 23:48),1
23:29,23:29,RE 3139,Berlin-Charlottenburg (an 23:46),2
23:38,23:38,RB 21958,Berlin Hbf (an 23:44),
